index,eigenvalue
1,125.72901
2,31.155371
3,29.821856
4,12.31983
5,10.927858
6,9.3306807
7,8.0924871
8,7.1797547
9,6.4054519
10,5.284304
11,4.771545
12,4.2917283
13,3.8705644
14,3.7292234
15,3.2189305
16,3.0049884
17,2.8192543
18,2.7424488
19,2.5941532
20,2.1344521
21,2.0256908
22,1.8313337
23,1.6895698
24,1.6363074
25,1.5263977
26,1.4588947
27,1.41724
28,1.3685003
29,1.2582329
30,1.1939134
31,1.1676819
32,1.1043013
33,1.0375547
34,0.97882062
35,0.95747343
36,0.91940951
37,0.89647207
38,0.85213969
39,0.79464262
40,0.76012111
41,0.73681239
42,0.70364928
43,0.68015277
44,0.65820483
45,0.63563835
46,0.61425586
47,0.596109
48,0.56943386
49,0.54686969
50,0.51563744
51,0.49681436
52,0.48955287
53,0.47828971
54,0.46253825
55,0.44928743
56,0.43354077
57,0.41826162
58,0.41356323
59,0.40755737
60,0.39363425
61,0.37625571
62,0.36507743
63,0.33808309
64,0.33465909
65,0.32973181
66,0.31951486
67,0.30301241
68,0.29851679
69,0.29339004
70,0.28427319
71,0.27701692
72,0.26980706
73,0.26278071
74,0.25158049
75,0.25066935
76,0.24029285
77,0.23464778
78,0.23242969
79,0.2264813
80,0.22132882
81,0.21932576
82,0.21552804
83,0.21388547
84,0.20586876
85,0.20413848
86,0.19973144
87,0.19237576
88,0.18682849
89,0.18511591
90,0.1823816
91,0.17960801
92,0.1756615
93,0.16944538
94,0.16734375
95,0.1653748
96,0.1637903
97,0.15847292
98,0.15435323
99,0.1511305
100,0.15022178
101,0.14877075
102,0.14380751
103,0.1411649
104,0.14004736
105,0.1384219
106,0.13605718
107,0.12962949
108,0.12905769
109,0.12624956
110,0.12488031
111,0.12312557
112,0.1222354
113,0.12001953
114,0.11935318
115,0.11841109
116,0.11350663
117,0.11203783
118,0.11028577
119,0.10902379
120,0.10699363
121,0.10529635
122,0.1046813
123,0.10218814
124,0.10131781
125,0.099981109
126,0.09759031
127,0.096358518
128,0.094997306
129,0.092653033
130,0.091566546
131,0.090335923
132,0.088249168
133,0.088125395
134,0.086771159
135,0.085663205
136,0.083518241
137,0.082853028
138,0.082316769
139,0.081073021
140,0.079941833
141,0.078605468
142,0.078320421
143,0.076522215
144,0.075170354
145,0.074832343
146,0.074188456
147,0.072675892
148,0.071844989
149,0.070745822
150,0.070156079
151,0.068707439
152,0.067419952
153,0.066525408
154,0.066111685
155,0.065687915
156,0.064785291
157,0.064306406
158,0.063484358
159,0.062885994
160,0.061888922
161,0.060816745
162,0.059671191
163,0.059338492
164,0.058961421
165,0.057987425
166,0.05710194
167,0.056801231
168,0.05609536
169,0.055799869
170,0.054304516
171,0.053946733
172,0.053712903
173,0.052982891
174,0.05230556
175,0.051406132
176,0.05087278
177,0.050784447
178,0.049961467
179,0.049706433
180,0.048779692
181,0.047981641
182,0.047331066
183,0.046948646
184,0.046653062
185,0.046246333
186,0.045543213
187,0.045286515
188,0.044941734
189,0.044051253
190,0.043897098
191,0.043648054
192,0.042988016
193,0.042556402
194,0.041870417
195,0.041605803
196,0.041148201
197,0.04061809
198,0.040366014
199,0.040194978
200,0.039527644
201,0.038876104
202,0.038576082
203,0.038091691
204,0.038007244
205,0.0369473
206,0.036739986
207,0.036351999
208,0.036243892
209,0.035829978
210,0.035579133
211,0.03522014
212,0.03446849
213,0.034355415
214,0.033772477
215,0.03347169
216,0.033337284
217,0.032897031
218,0.032725174
219,0.032402396
220,0.03224027
221,0.031794935
222,0.03150008
223,0.031042282
224,0.03085907
225,0.030321331
226,0.030065885
227,0.029742866
228,0.029583223
229,0.029299172
230,0.029047081
231,0.028734101
232,0.028454031
233,0.028179371
234,0.028031333
235,0.027914894
236,0.027613931
237,0.027482325
238,0.027100278
239,0.026666394
240,0.026486288
241,0.026144281
242,0.025830255
243,0.02556915
