r,J_learned,J_learned_std,count
14.946694,100.35432,3.0803929,3072
19.124083,101.13255,2.9732015,3072
21.253065,101.36979,2.9895434,3072
22.889453,101.52385,2.9901153,3072
24.281715,101.72659,3.0749136,3072
25.506213,101.96886,3.021471,3072
26.644244,101.88321,3.1021046,3072
27.737409,102.12826,3.1089325,3072
28.792523,102.09237,3.1465713,3072
29.820528,102.07855,3.1502422,3072
30.834506,102.12659,3.180922,3072
31.827099,102.17956,3.1587665,3072
32.80604,102.2496,3.1886562,3072
33.775024,102.19835,3.1015589,3072
34.760918,102.17801,3.2092525,3072
35.771155,102.23999,3.1769117,3072
36.778839,102.24936,3.2226054,3072
37.815086,102.21225,3.1837827,3072
38.851564,102.22144,3.2305365,3072
39.919209,102.19401,3.1365788,3072
40.994347,102.19227,3.0976909,3072
42.049094,102.26121,3.1671576,3072
43.144474,102.07949,3.1490398,3072
44.245497,102.13931,3.1081249,3072
45.326945,102.11223,3.0888715,3072
46.443325,102.25106,3.0453525,3072
47.597043,102.23264,3.0625767,3072
48.719059,102.36092,2.9985491,3072
49.847491,102.44479,2.9921999,3072
51.043452,102.4972,2.9746467,3072
52.270524,102.59129,2.989195,3072
53.558993,102.71076,2.9507367,3072
54.848431,102.83474,2.9902553,3072
56.242137,102.92406,2.9029048,3072
57.793132,103.07924,2.8332489,3072
59.445988,103.23251,2.8746824,3072
61.366101,103.42432,2.8391903,3072
63.6285,103.73942,2.8227419,3072
66.673617,104.09656,2.7516004,3072
73.104973,105.19209,2.730929,3072
