r,J_learned,J_learned_std,count
15.762732,355.47115,5.9752538,6759
20.333686,355.99168,5.9553198,6758
22.819795,356.42888,5.9926226,6759
24.753878,356.45583,6.0189068,6758
26.461803,356.64461,6.0006368,6758
28.052212,356.66408,5.9717507,6759
29.559144,356.73926,5.9341343,6758
31.017162,356.86895,5.9187519,6758
32.496024,356.9573,6.0376836,6759
33.959401,357.0006,6.1127018,6758
35.440418,357.13143,6.0557458,6759
36.931354,356.87501,5.9974662,6758
38.444656,356.74576,6.0034281,6758
39.967466,356.6777,5.9722034,6759
41.512037,356.88702,5.982802,6758
43.083399,356.74321,6.0310014,6758
44.634977,356.8324,5.9817865,6759
46.175697,356.76785,5.9890369,6758
47.696265,356.74744,6.0152595,6759
49.26636,356.8499,6.0293267,6758
50.810149,356.76748,6.0407908,6758
52.336277,357.05246,5.9216908,6759
53.885818,356.91283,6.032138,6758
55.477851,356.97814,5.9139923,6759
57.077797,357.12979,5.9910476,6758
58.695804,357.12406,5.9823218,6758
60.391245,357.1959,5.9718482,6759
62.12448,357.17729,5.9984131,6758
63.920541,357.19537,6.0098338,6758
65.76125,357.11598,5.9408038,6759
67.684605,357.16364,5.9762487,6758
69.736249,357.07586,5.970321,6758
71.891107,357.17598,6.0042488,6759
74.131509,357.19125,5.9396262,6758
76.525099,357.36337,5.8854622,6759
79.041457,357.65987,5.8294815,6758
81.81564,357.82076,5.8841291,6758
84.999513,358.31618,5.7024415,6759
88.969443,358.84219,5.6392013,6758
96.360556,360.46458,5.5388313,6759
