r,J_learned,J_learned_std,count
0.52426,59.085272,1.6821046,6759
0.84422095,59.240462,1.6997023,6758
1.0326137,59.260965,1.6989186,6759
1.180137,59.285163,1.6759833,6758
1.3066858,59.259254,1.715458,6758
1.4181733,59.351552,1.6733803,6759
1.5206276,59.315397,1.7066038,6758
1.6170517,59.344378,1.6828659,6758
1.7107949,59.338878,1.7075035,6759
1.7980659,59.379237,1.6812828,6758
1.8822465,59.384511,1.6765634,6759
1.9647599,59.404925,1.7004335,6758
2.0455115,59.440307,1.6827794,6758
2.1250895,59.421968,1.6625311,6759
2.2038478,59.442914,1.6928958,6758
2.283835,59.454689,1.7033267,6758
2.3631616,59.445802,1.6877966,6759
2.4428148,59.474241,1.6916534,6758
2.5233158,59.50681,1.684618,6759
2.602663,59.453239,1.6784787,6758
2.6838201,59.549691,1.6656586,6758
2.7670085,59.504476,1.6826375,6759
2.8509941,59.53267,1.6882768,6758
2.9378404,59.569721,1.6745918,6758
3.0256729,59.553251,1.673218,6759
3.1159731,59.594153,1.6676131,6758
3.2086757,59.59366,1.6588431,6759
3.3042981,59.554016,1.6672172,6758
3.4016646,59.592727,1.6519557,6758
3.5025541,59.617474,1.6572422,6759
3.6100802,59.665535,1.6448612,6758
3.7235922,59.690268,1.6541798,6758
3.8420934,59.739058,1.623022,6759
3.9682304,59.799091,1.6024693,6758
4.1084987,59.833977,1.6025851,6759
4.2662275,59.873343,1.6266978,6758
4.4482242,59.980439,1.5571539,6758
4.6667059,60.133031,1.5475755,6759
4.9599008,60.316106,1.5378352,6758
5.5611277,60.79853,1.4814106,6759
