r,J_learned,J_learned_std,count
0.57462989,128.69635,2.7344813,9728
0.93339121,128.74901,2.7401375,9728
1.1439573,128.7104,2.7208729,9728
1.3125651,128.85134,2.7064446,9728
1.4550025,128.84844,2.7476079,9728
1.5862079,128.85217,2.7484578,9728
1.70655,128.88182,2.7248382,9728
1.820523,128.91388,2.7234263,9728
1.930575,128.93448,2.7109026,9728
2.0345774,128.88725,2.757585,9728
2.135621,128.92455,2.7195267,9728
2.2352887,128.94231,2.7267307,9728
2.3353077,128.9355,2.7646575,9728
2.4360437,129.00327,2.7289076,9728
2.5356442,128.93061,2.74309,9728
2.6342185,128.99099,2.7510042,9728
2.7324852,128.9899,2.7427325,9728
2.8308782,128.9649,2.7245007,9728
2.9287102,128.96998,2.7231672,9728
3.0274869,129.00055,2.7383656,9728
3.128035,129.02496,2.7272454,9728
3.2294529,129.02359,2.7456575,9728
3.3316532,129.03375,2.7136149,9728
3.4341241,129.07517,2.7039466,9728
3.538078,129.05059,2.7177366,9728
3.6445625,129.08658,2.7349524,9728
3.7543244,129.10898,2.7137634,9728
3.8703655,129.16378,2.7351553,9728
3.9892787,129.1205,2.7394125,9728
4.1100988,129.16356,2.6955232,9728
4.2376555,129.19194,2.7185272,9728
4.3730825,129.26497,2.6900106,9728
4.5182656,129.2377,2.712615,9728
4.6735992,129.3444,2.7141458,9728
4.8423277,129.34098,2.6881882,9728
5.030409,129.42815,2.6853438,9728
5.2430981,129.50948,2.710655,9728
5.4989676,129.61006,2.692186,9728
5.838345,129.91133,2.593292,9728
6.5122035,130.49395,2.6385529,9728
