r,J_learned,J_learned_std,count
1.297975,113.09354,2.5997831,6759
1.9887958,113.30173,2.5920314,6758
2.3716074,113.41002,2.6014391,6759
2.6763278,113.46455,2.6182815,6758
2.9338727,113.50763,2.6246719,6758
3.1667141,113.50088,2.6256091,6759
3.3789165,113.52025,2.5930965,6758
3.5819603,113.49263,2.6192106,6758
3.7759657,113.57418,2.6261081,6759
3.9639494,113.58255,2.6270063,6758
4.1449195,113.60803,2.6235726,6759
4.3252341,113.62383,2.6016317,6758
4.5053548,113.64001,2.6126937,6758
4.6806913,113.68935,2.6043183,6759
4.8545139,113.68832,2.604658,6758
5.0268454,113.68744,2.5552329,6758
5.2019575,113.72079,2.6456986,6759
5.3762976,113.70783,2.6113085,6758
5.5544451,113.74982,2.6349536,6759
5.728964,113.67802,2.5576823,6758
5.9048881,113.71687,2.6093144,6758
6.0880722,113.79422,2.5697103,6759
6.2761879,113.77789,2.5692076,6758
6.4634076,113.7545,2.5655512,6759
6.6545116,113.84129,2.6375143,6758
6.8514439,113.81574,2.5776367,6758
7.0520074,113.81842,2.5633019,6759
7.2592935,113.81353,2.5514042,6758
7.4736236,113.91778,2.579886,6758
7.6956628,113.92421,2.5818441,6759
7.9276192,113.97172,2.5460415,6758
8.1711725,113.98238,2.5572993,6758
8.4281793,114.0733,2.52717,6759
8.7054093,114.15856,2.5164421,6758
9.0062332,114.20413,2.5282341,6759
9.3399374,114.22993,2.4903229,6758
9.7126007,114.44001,2.4564861,6758
10.16375,114.5621,2.4345315,6759
10.762912,114.85396,2.4043307,6758
11.958251,115.5826,2.3399054,6759
