step,E_raw,E_clip,stderr,var
75,2.9998333,2.9999219,0.0018408157,0.0033826065
159,2.9984016,2.9970691,0.002654579,0.0048288523
335,3.0025049,3.0005085,0.0023395042,0.0058488189
709,3.0010014,2.9995908,0.0017654515,0.0029649093
1500,2.9985596,2.9964607,0.0014507299,0.0035925072
