step,cos_sr,cos_plain,kappa_S,eff_rank_S,num_rank_S
75,0.99977687,0.62553126,9.8099233e+11,3.8629627,766
159,0.99965938,0.34827349,9.7628214e+11,3.5790677,809
335,0.99987867,0.39914076,9.9740645e+11,3.7142475,805
709,0.99988631,0.23332683,9.9182318e+11,3.7267254,798
1500,0.99989778,0.36429347,9.9933385e+11,3.5943086,844
