r,J_learned,J_learned_std,count
15.216026,99.53489,3.0226343,3072
19.254911,100.2661,2.9639871,3072
21.358164,100.57358,2.9588579,3072
22.973627,100.67581,3.0463567,3072
24.34959,100.95103,3.0084366,3072
25.546342,101.04091,3.1026672,3072
26.638036,101.11738,2.9849713,3072
27.668384,101.16703,3.0918457,3072
28.673892,101.35363,3.0725636,3072
29.658681,101.36688,3.0900123,3072
30.62035,101.42049,3.1194399,3072
31.561249,101.4182,3.1654567,3072
32.474072,101.41988,3.145253,3072
33.421132,101.50577,3.1860696,3072
34.352505,101.56635,3.0914362,3072
35.323961,101.5437,3.2045273,3072
36.319086,101.51894,3.1742469,3072
37.331598,101.44265,3.1324755,3072
38.336452,101.58225,3.1536338,3072
39.378633,101.44669,3.2017553,3072
40.415847,101.58222,3.0744625,3072
41.471953,101.44423,3.1202372,3072
42.581567,101.47965,3.1990597,3072
43.682138,101.42451,3.0977905,3072
44.823141,101.62812,3.1682826,3072
46.011807,101.43462,3.1152057,3072
47.187723,101.43998,3.0820113,3072
48.389992,101.41092,3.1038135,3072
49.63294,101.65766,3.082583,3072
50.907605,101.61828,2.9559972,3072
52.206907,101.64419,3.0001877,3072
53.549712,101.84888,2.9704588,3072
54.929394,101.88753,2.8466616,3072
56.377549,101.97822,2.9044565,3072
57.944553,102.18841,2.90383,3072
59.6382,102.3535,2.8879071,3072
61.572509,102.6469,2.7977565,3072
63.888211,102.93641,2.801708,3072
66.996349,103.41844,2.7094285,3072
73.349145,104.46015,2.6649137,3072
