r,J_learned,J_learned_std,count
109.13385,519.54823,10.86982,3072
177.89881,529.20927,6.6245865,3072
184.18152,529.62833,6.6780858,3072
188.49854,529.53017,7.0186628,3072
191.90126,529.53952,7.2350332,3072
194.86803,529.81111,7.1890584,3072
197.59559,529.64765,7.289216,3072
200.25681,529.53259,7.4948078,3072
202.92689,529.37989,7.7984922,3072
205.55915,528.82363,8.3177213,3072
208.22885,528.75946,8.2881766,3072
210.88533,528.67483,8.1522426,3072
213.6135,528.34982,8.3551669,3072
216.32787,528.32217,8.3368838,3072
219.08338,528.02414,8.5061726,3072
221.85833,528.73114,8.03826,3072
224.5539,528.76996,7.9422743,3072
227.11825,528.83314,8.0690295,3072
229.71743,529.15169,7.8640701,3072
232.40082,529.62458,7.5169105,3072
235.14167,529.69591,7.9930956,3072
238.08005,529.9574,7.5953469,3072
241.25808,529.71458,8.0018287,3072
244.83951,529.706,8.2854588,3072
249.30691,528.98288,8.8964232,3072
255.75938,527.32452,9.8101513,3072
270.3585,518.84258,11.046992,3072
318.28868,514.32829,10.772387,3072
349.0015,527.31076,7.9159413,3072
357.7585,529.46083,6.0795893,3072
363.27508,530.37594,5.3563192,3072
367.76943,530.7486,5.2011775,3072
371.84854,531.29687,4.8238919,3072
375.69094,531.57962,4.7860794,3072
379.56087,531.70472,4.9068282,3072
383.58997,531.81948,5.2641346,3072
387.97427,531.92733,5.3069436,3072
393.2865,531.83105,6.1465244,3072
400.87182,530.79938,7.6983386,3072
419.63935,522.27578,9.8714205,3072
