step,cos_sr,cos_plain,kappa_S,eff_rank_S,num_rank_S
75,1,0.10377753,4252853.5,4.0662745,1023
159,1,0.093594004,7780912.4,3.9684231,1023
335,1,0.15014806,5288182.6,4.0042617,1023
709,1,0.19402388,3813024.2,4.1097394,1023
1500,1,0.15358627,2754821.6,4.1917877,1023
