r,J_learned,J_learned_std,count
0.44521219,10.375309,0.81413873,3072
0.72696101,10.54234,0.82510214,3072
0.89164495,10.588846,0.81326923,3072
1.0200103,10.648194,0.82610586,3072
1.1275539,10.650351,0.83247515,3072
1.2201208,10.68751,0.82509813,3072
1.3065212,10.688765,0.83892026,3072
1.3868903,10.727333,0.83391937,3072
1.4609089,10.710862,0.83246922,3072
1.5322562,10.741878,0.85193645,3072
1.6023454,10.752816,0.82489772,3072
1.6684479,10.767805,0.83805219,3072
1.734428,10.773039,0.84275542,3072
1.7977422,10.788839,0.84259734,3072
1.8607903,10.794403,0.84788229,3072
1.9224784,10.824916,0.82925069,3072
1.9833055,10.794807,0.83746594,3072
2.0444437,10.823393,0.83533989,3072
2.1050596,10.830274,0.81537219,3072
2.165265,10.841587,0.8370132,3072
2.2276075,10.852387,0.80697619,3072
2.2902727,10.846235,0.80624609,3072
2.3518566,10.861937,0.81589168,3072
2.415543,10.906771,0.79769208,3072
2.4800968,10.920761,0.81365719,3072
2.5460873,10.958201,0.79890686,3072
2.6146577,10.947892,0.77943433,3072
2.6845382,10.97777,0.77757479,3072
2.7578635,11.017154,0.7640805,3072
2.8349012,11.029364,0.77302162,3072
2.9157077,11.061692,0.77298658,3072
3.000104,11.108933,0.74351915,3072
3.0897142,11.094549,0.72895161,3072
3.1865923,11.156223,0.7208885,3072
3.2941446,11.167023,0.72409833,3072
3.4176411,11.258894,0.71764201,3072
3.5639415,11.355889,0.68597646,3072
3.7475042,11.42128,0.67351735,3072
3.9982476,11.550232,0.66287792,3072
4.5478741,11.874087,0.66146886,3072
