step,cos_sr,cos_plain,kappa_S,eff_rank_S,num_rank_S
75,1,0.094251099,6751431.2,3.947375,1023
159,1,0.079199662,5390324.1,3.9049124,1023
335,1,0.11190424,5070381.4,3.9948989,1023
709,1,0.12506426,4150689.8,4.0505085,1023
1500,1,0.13007346,4351454.2,4.1813934,1023
