step,cos_sr,cos_plain,kappa_S,eff_rank_S,num_rank_S
156,1,0.053559362,29214161,2.1425681,255
393,1,0.3168303,10433704,2.5444821,255
992,1,0.16365812,11006707,2.6486169,255
2500,1,0.34891495,1667705.1,4.0246096,255
3500,1,0.17236516,59217695,4.0485572,511
