step,cos_sr,cos_plain,kappa_S,eff_rank_S,num_rank_S
31,0.92553458,0.19165566,6.2566989e+11,3.429816,1023
78,0.91154851,0.17215018,3.9017942e+11,3.5375255,1023
198,0.8849501,0.28315594,9.3877363e+11,3.6079912,1018
500,0.85662243,0.17646687,9.6815464e+11,3.6243267,1010
820,0.73614479,0.053767132,9.9796567e+11,3.7092337,1411
