r,J_learned,J_learned_std,count
2.5324395,37.135743,1.7757863,3072
3.6608905,37.517413,1.821666,3072
4.2588467,37.723245,1.7929368,3072
4.7081155,37.861914,1.8231073,3072
5.0908116,37.853698,1.8112761,3072
5.4303039,37.998653,1.8390552,3072
5.7390942,38.067516,1.8218012,3072
6.0270144,37.993215,1.8468832,3072
6.3109828,38.133736,1.8289771,3072
6.5835838,38.109966,1.8282545,3072
6.843725,38.19458,1.8607774,3072
7.0936342,38.18643,1.7929362,3072
7.3405087,38.169812,1.8273616,3072
7.5867476,38.166277,1.8074835,3072
7.8256463,38.225416,1.8225529,3072
8.0623054,38.170716,1.8733913,3072
8.3088454,38.194851,1.8385082,3072
8.5516763,38.201047,1.7858342,3072
8.7897471,38.245491,1.8262484,3072
9.0300991,38.265175,1.8249121,3072
9.277997,38.254758,1.8477414,3072
9.5191491,38.270815,1.7901211,3072
9.7653287,38.2912,1.7508342,3072
10.014457,38.34866,1.7814873,3072
10.267697,38.418612,1.781859,3072
10.522957,38.373766,1.7456435,3072
10.799815,38.48048,1.7270123,3072
11.079502,38.4659,1.7364344,3072
11.375695,38.495131,1.704994,3072
11.677245,38.564907,1.705257,3072
11.988428,38.571534,1.6914408,3072
12.312681,38.609655,1.656825,3072
12.658727,38.782506,1.6425422,3072
13.030838,38.816644,1.6412448,3072
13.444474,38.885498,1.6053379,3072
13.910856,38.957687,1.6053426,3072
14.442035,39.11411,1.5770511,3072
15.099125,39.261566,1.5040195,3072
16.01386,39.559351,1.4720659,3072
17.856667,40.168361,1.4274438,3072
