step,cos_sr,cos_plain,kappa_S,eff_rank_S,num_rank_S
62,1,0.15232833,9.2579507e+09,3.743852,511
117,1,0.096524517,6.6772027e+09,3.8728129,511
222,0.99971909,0.11652907,1.0525974e+10,3.9182099,511
419,1,0.089894567,5.8485743e+09,3.8975563,511
793,1,0.093355108,2.0314635e+09,4.6616348,511
1500,1,0.12502215,4.9546364e+08,3.288744,511
3000,1,0.08467695,1.7234503e+09,3.229871,1023
