r,J_learned,J_learned_std,count
0.84826434,84.698303,2.1255383,6759
1.3378278,84.911082,2.149595,6758
1.6156787,84.994862,2.1554739,6759
1.8317354,84.964444,2.1452461,6758
2.0171139,85.068404,2.1865236,6758
2.1834259,85.094446,2.1575421,6759
2.3377907,85.115615,2.1370482,6758
2.4808159,85.0284,2.1465379,6758
2.6181245,85.153296,2.1449101,6759
2.7510293,85.162313,2.1104422,6758
2.8795255,85.10671,2.1216387,6759
3.0054895,85.173411,2.1417397,6758
3.1292471,85.15155,2.144003,6758
3.2528709,85.182525,2.159073,6759
3.3755203,85.188165,2.1550022,6758
3.4956476,85.205671,2.1392771,6758
3.6190046,85.198962,2.1625333,6759
3.740802,85.262206,2.1128054,6758
3.8624601,85.239156,2.128614,6759
3.9858297,85.240925,2.1625408,6758
4.1120743,85.266971,2.124628,6758
4.23741,85.310762,2.1168484,6759
4.3662346,85.300442,2.1172718,6758
4.4982559,85.331622,2.1572171,6759
4.6326749,85.337138,2.1491458,6758
4.7680387,85.344629,2.1290249,6758
4.9079797,85.36919,2.1399316,6759
5.0549667,85.341128,2.1512161,6758
5.2018124,85.391797,2.1342902,6758
5.3559484,85.389036,2.0868786,6759
5.5187155,85.410783,2.1049371,6758
5.6880749,85.510807,2.1206209,6758
5.867268,85.551291,2.0838061,6759
6.0572168,85.554444,2.0812978,6758
6.2639309,85.654526,2.0402998,6759
6.4938877,85.760342,2.0497513,6758
6.7680916,85.838972,2.0016175,6758
7.0900602,85.983096,2.008797,6759
7.5271033,86.278064,1.9585912,6758
8.4085853,86.843448,1.9577764,6759
