step,cos_sr,cos_plain,kappa_S,eff_rank_S,num_rank_S
41,1,0.14024366,32252015,3.6535387,1023
78,1,0.1183025,1.4975874e+08,2.7940091,1023
147,1,0.15196039,1.4216538e+08,2.8077207,1023
279,1,0.13688838,2.5791442e+08,2.7908755,1023
528,1,0.061434425,1.9634127e+08,2.3815595,1023
1000,1,0.23812706,93686902,3.2146728,1023
1450,1,0.097667586,1.1501498e+09,3.9235608,2047
