step,E_raw,E_clip,stderr,var
41,1.4965468,1.4964978,0.00058997525,0.00031531281
78,1.4982901,1.4982871,0.00053119751,0.00027154177
147,1.4970929,1.4970066,0.00049332126,0.00026343429
279,1.4973199,1.4973885,0.00043234446,0.00025125886
528,1.4961898,1.4961817,0.00035301958,0.00016502495
1000,1.4958076,1.4957839,0.00040113034,0.00016451231
1450,1.495697,1.4957949,0.00014909005,0.00013542261
