r,J_learned,J_learned_std,count
83.050674,387.55106,11.919763,3072
142.98264,394.09721,4.3410282,3072
159.70267,394.48517,4.1962743,3072
170.36849,394.80305,4.2966608,3072
178.61621,394.76285,4.3722138,3072
185.44641,394.77908,4.4077222,3072
191.45688,394.70966,4.5056673,3072
196.85993,394.81403,4.6048283,3072
201.84834,394.80754,4.7310812,3072
206.54941,394.92532,4.6219968,3072
211.00644,394.77185,4.9882345,3072
215.41681,394.83022,4.9437038,3072
219.79334,394.8666,5.0575084,3072
224.08595,394.79811,5.263304,3072
228.46326,394.74199,5.6461875,3072
232.83769,394.79468,5.6509915,3072
237.25367,394.86496,5.6522087,3072
241.86599,394.68858,5.8889693,3072
246.53087,394.56673,6.2057201,3072
251.34335,394.48005,6.655709,3072
256.55455,394.02665,6.8548293,3072
261.90247,393.83073,7.4240938,3072
267.70731,393.62761,7.9089758,3072
273.97373,392.84074,8.7257374,3072
281.14057,392.5165,9.2780186,3072
289.7447,392.29559,9.4023466,3072
300.1353,391.50138,9.8661788,3072
312.17075,391.47019,9.5146475,3072
324.87185,393.06475,7.1101694,3072
335.63919,393.68179,5.9533912,3072
345.19367,394.50003,5.1046923,3072
354.18033,394.79048,4.6334976,3072
362.80345,394.96247,4.7969919,3072
371.09637,395.22175,4.5753983,3072
379.7047,395.2328,4.7328909,3072
388.86881,395.44834,4.6464283,3072
398.67138,395.15844,4.7898795,3072
409.49231,395.15361,4.6121312,3072
422.92276,395.47073,4.7893781,3072
448.21385,396.89945,5.4238405,3072
