step,cos_sr,cos_plain,kappa_S,eff_rank_S,num_rank_S
31,0.93925683,0.13040915,6.0126275e+11,2.9361695,1023
78,0.92863969,0.18786377,9.1982495e+11,3.1028451,1023
198,0.86543204,0.27377142,9.9568705e+11,3.0060781,971
500,0.90393061,0.18448022,9.9117585e+11,3.2128526,999
820,0.78544807,0.058029405,9.9653805e+11,3.071727,1383
