step,E_raw,E_clip,stderr,var
31,20.220591,20.223165,0.021281667,0.28691239
78,20.158418,20.159557,0.010087124,0.18651201
198,20.179491,20.182674,0.010359437,0.11944654
500,20.173689,20.177257,0.013643708,0.11963215
820,20.17677,20.176648,0.0032679757,0.10042996
