r,J_learned,J_learned_std,count
2.339449,28.83015,1.8422389,3072
3.3657275,29.367556,1.8726943,3072
3.9314767,29.389841,1.883388,3072
4.3554306,29.519936,1.8629185,3072
4.7182706,29.570692,1.9092819,3072
5.0487726,29.659861,1.9481447,3072
5.3517106,29.708143,1.9099135,3072
5.6388686,29.732434,1.9265901,3072
5.9051838,29.841114,1.9289127,3072
6.165177,29.823824,1.9250593,3072
6.4152542,29.788685,1.9218788,3072
6.6607838,29.840673,1.9156498,3072
6.9028894,29.90855,1.9074112,3072
7.1403619,29.909797,1.928981,3072
7.3778279,29.943387,1.895075,3072
7.6162168,29.931144,1.90651,3072
7.8577496,29.974219,1.911709,3072
8.090097,29.976099,1.9395813,3072
8.3194383,30.037465,1.9577885,3072
8.5593773,30.009888,1.9456524,3072
8.7961613,30.083327,1.9339152,3072
9.0375464,30.122196,1.8548303,3072
9.2908632,30.049383,1.8483498,3072
9.546709,30.152254,1.8714677,3072
9.8132799,30.22247,1.9104365,3072
10.080201,30.19549,1.8804158,3072
10.359027,30.210401,1.8040221,3072
10.646474,30.332389,1.8825686,3072
10.946668,30.254735,1.808599,3072
11.256086,30.348025,1.8042297,3072
11.582404,30.444642,1.8412162,3072
11.93214,30.409839,1.8089395,3072
12.306213,30.55982,1.7783014,3072
12.707297,30.568238,1.7507903,3072
13.147199,30.78142,1.7699191,3072
13.635317,30.828825,1.714202,3072
14.218415,31.064146,1.6681598,3072
14.951743,31.245958,1.6743076,3072
15.944831,31.520654,1.5933508,3072
18.052054,32.389723,1.610705,3072
