r,J_learned,J_learned_std,count
0.41878887,25.10995,2.2394389,845
0.71194606,25.289649,2.3497292,845
0.88513119,25.325657,2.3164716,845
1.0236362,25.378362,2.284524,845
1.1440505,25.347876,2.3126065,844
1.2468549,25.313168,2.3433142,845
1.3395087,25.272823,2.3584766,845
1.4294854,25.38997,2.4100505,845
1.516918,25.551594,2.4468651,844
1.6034597,25.26782,2.2625451,845
1.6852858,25.443778,2.4503952,845
1.7651284,25.489595,2.2657406,845
1.8426383,25.536996,2.5256725,845
1.9214101,25.411879,2.3476685,844
2.0038134,25.413958,2.2959436,845
2.0858721,25.555086,2.3574024,845
2.1634086,25.440107,2.323514,845
2.2453921,25.531967,2.3889808,844
2.3253816,25.491071,2.3435109,845
2.4040986,25.404402,2.2456964,845
2.4849139,25.577373,2.2087872,845
2.5666529,25.535446,2.3403349,845
2.6492638,25.53422,2.3642135,844
2.7352717,25.697286,2.3406776,845
2.8205566,25.633246,2.3400142,845
2.9144875,25.700202,2.3833698,845
3.0099762,25.710927,2.4895963,844
3.1119166,25.792543,2.4755292,845
3.2133536,25.960039,2.4933332,845
3.3206266,25.897386,2.3803137,845
3.4336226,25.949786,2.4809788,845
3.556015,26.058456,2.4474511,844
3.6929144,26.17118,2.3969832,845
3.8315407,26.157048,2.3736862,845
3.9879061,26.224176,2.4184333,845
4.1671505,26.485211,2.5345006,844
4.3745321,26.538167,2.5019083,845
4.6242748,26.849367,2.4473124,845
4.9899494,27.268033,2.4073466,845
5.7927107,28.217914,2.6159709,845
