step,E_raw,E_clip,stderr,var
87,66.756383,66.756383,0.10965307,5.0020551
220,69.475783,69.475783,0.24878807,16.04128
555,68.904157,68.904157,0.14271288,13.022223
1400,68.726897,68.726897,0.21164228,18.573389
1700,69.158779,69.158779,0.15195898,16.895861
