step,cos_sr,cos_plain,kappa_S,eff_rank_S,num_rank_S
75,0.99892447,0.096018311,9.9092627e+11,2.1934405,842
159,0.9937301,0.045846741,9.7436776e+11,2.0678135,856
335,0.99007112,0.061164306,9.6755623e+11,2.08986,849
709,0.98778798,0.063676769,9.6560488e+11,2.1162421,851
1500,0.99428473,0.035437161,9.9523809e+11,2.0992194,849
