step,E_raw,E_clip,stderr,var
75,0.44075303,0.44080901,6.7234009e-06,3.4191986e-08
159,0.44083563,0.4408137,7.886419e-06,3.7903444e-08
335,0.44081728,0.44081982,5.9150994e-06,3.6268342e-08
709,0.44076578,0.44080899,6.0590372e-06,3.352356e-08
1500,0.44081527,0.44081058,5.7913345e-06,3.0423496e-08
