step,E_raw,E_clip,stderr,var
75,2.9999536,3.0002879,8.4123995e-05,7.5809418e-06
159,3.0001997,3.0002323,8.2066833e-05,5.8026086e-06
335,3.0001461,3.0001056,7.252213e-05,4.604059e-06
709,2.9998516,3.0000369,5.557801e-05,3.4273636e-06
1500,3.0000032,2.9999699,5.9985668e-05,2.4705588e-06
