step,cos_sr,cos_plain,kappa_S,eff_rank_S,num_rank_S
75,0.99977253,0.49236878,9.6554011e+11,1.9974762,790
159,0.99953248,0.35229723,9.8743905e+11,2.0263638,835
335,0.99993007,0.27319472,9.96089e+11,2.1630355,797
709,0.99993344,0.11746367,9.9750166e+11,2.1484649,753
1500,0.99991822,0.29758394,9.8137315e+11,1.3456954,555
