step,E_raw,E_clip,stderr,var
75,0.44105661,0.44108089,0.00024761187,7.6887235e-05
159,0.44112195,0.44117052,0.0001283116,3.0894569e-05
335,0.4407315,0.44073376,0.00015894203,2.9423426e-05
709,0.44095679,0.44095608,0.00019434652,3.8413898e-05
1500,0.44102865,0.44083104,0.00013342626,1.8783504e-05
