r,J_learned,J_learned_std,count,J_exact
13.136034,5.9071191,0.47860442,205,-2.5016339
16.385758,6.5639391,0.095073267,205,-1.8693026
17.91343,6.8338589,0.062166977,205,-1.599677
19.088404,7.0315625,0.052924022,205,-1.4023752
20.094681,7.1943117,0.044088855,204,-1.2397081
20.948036,7.328134,0.038005723,205,-1.105985
21.719792,7.4455399,0.03133717,205,-0.98818137
22.411866,7.5492178,0.027511729,205,-0.88493805
23.026478,7.6389415,0.023497182,204,-0.79506384
23.605239,7.7221304,0.026035285,205,-0.71192818
24.174475,7.802567,0.022093029,205,-0.63152393
24.725127,7.8790621,0.021041912,205,-0.55498578
25.245986,7.9504178,0.019291513,205,-0.48367482
25.760458,8.0197857,0.021054506,204,-0.41424215
26.273586,8.0880446,0.020048605,205,-0.34595465
26.789256,8.1558155,0.018092843,205,-0.27826983
27.279833,8.2192806,0.017630115,205,-0.21472915
27.745475,8.2788746,0.016917667,204,-0.15516451
28.235492,8.3409255,0.018564801,205,-0.09324577
28.740434,8.4038786,0.018863141,205,-0.030239536
29.229689,8.4642541,0.018039076,205,0.030056837
29.685699,8.5198194,0.016102601,205,0.085605926
30.124046,8.5726589,0.014945247,204,0.13842634
30.545203,8.6227976,0.015293412,205,0.18865425
31.027727,8.6797879,0.017954001,205,0.24558752
31.545568,8.7401694,0.01651854,205,0.3059762
32.056778,8.7991487,0.017499156,204,0.36488658
32.626298,8.8640489,0.018405436,205,0.42971277
33.180836,8.9264006,0.019481482,205,0.4920409
33.796204,8.9946411,0.017869448,205,0.56031505
34.398094,9.0606894,0.021704759,205,0.6262118
35.108076,9.1372974,0.022046839,204,0.70285384
35.790619,9.2099208,0.020166411,205,0.77545565
36.49204,9.2835818,0.024510274,205,0.84899751
37.396491,9.3768095,0.029942353,205,0.94228079
38.442985,9.4827386,0.028224141,204,1.0481217
39.559775,9.5933126,0.034571472,205,1.1586994
40.881906,9.7212694,0.037294666,205,1.2865874
42.686072,9.8906337,0.062835634,205,1.4561038
47.063583,10.275821,0.2337867,205,1.8455657
