step,cos_sr,cos_plain,kappa_S,eff_rank_S,num_rank_S
156,1,0.14108339,9275349.8,3.227266,255
393,1,0.39387634,5836248.8,2.946403,255
992,1,0.24272906,4950942.4,3.1938406,255
2500,1,0.25125475,2081612.5,4.1251061,255
3500,1,0.16077053,26460292,3.6429382,511
