r,J_learned,J_learned_std,count
1.4148886,299.85487,4.248311,9728
2.1640751,300.02754,4.3343009,9728
2.6008357,300.12297,4.2501988,9728
2.950515,300.13386,4.3060411,9728
3.2545976,300.22505,4.2859194,9728
3.5328882,300.2472,4.2774819,9728
3.795826,300.23233,4.2681547,9728
4.0442728,300.25367,4.2393568,9728
4.2825142,300.22512,4.2354415,9728
4.5128588,300.31397,4.3012918,9728
4.7387003,300.29058,4.2395223,9728
4.9609777,300.2875,4.2884806,9728
5.1828237,300.36367,4.2620548,9728
5.4003012,300.34617,4.2784186,9728
5.6188274,300.35459,4.3469539,9728
5.8396397,300.33726,4.2935978,9728
6.0573142,300.37756,4.253165,9728
6.2744855,300.36401,4.2926069,9728
6.4928685,300.32258,4.2753659,9728
6.7123476,300.38644,4.2096745,9728
6.9336146,300.39008,4.2295875,9728
7.1576686,300.46025,4.299117,9728
7.3847275,300.51686,4.2208469,9728
7.6113745,300.40275,4.2536612,9728
7.8427757,300.44749,4.281867,9728
8.0767394,300.52083,4.2224711,9728
8.3145675,300.53144,4.2788404,9728
8.5636127,300.59312,4.2127803,9728
8.8225498,300.54575,4.3083178,9728
9.0908761,300.66639,4.2784966,9728
9.3719974,300.66112,4.2368851,9728
9.6698839,300.7597,4.2006503,9728
9.9851078,300.7578,4.2299171,9728
10.323637,300.75914,4.1976388,9728
10.691601,300.83492,4.2030443,9728
11.096917,300.98437,4.2342755,9728
11.561595,301.12402,4.1959755,9728
12.107997,301.31669,4.226688,9728
12.820761,301.57339,4.0914074,9728
14.191527,302.5816,4.1401611,9728
