step,cos_sr,cos_plain,kappa_S,eff_rank_S,num_rank_S
75,1,0.11486169,662831.66,5.5063728,1023
159,1,0.24117626,605858.01,5.6026855,1023
335,1,0.16525757,664427.87,5.0925605,1023
709,1,0.098667362,626895.62,4.9640755,1023
1500,1,0.098749583,628549.39,5.9484612,1023
