r,J_learned,J_learned_std,count
15.030199,107.28658,3.0257255,3072
19.296953,107.91906,2.9746702,3072
21.477624,108.17843,3.0293685,3072
23.112922,108.4371,3.0131079,3072
24.477278,108.62898,3.0181999,3072
25.675149,108.69363,3.0790762,3072
26.787959,108.89657,2.9785712,3072
27.815667,108.96684,3.0840154,3072
28.812545,108.96908,3.1150561,3072
29.812179,109.03596,3.1052395,3072
30.761434,109.16763,3.1526647,3072
31.701893,109.07044,3.131557,3072
32.644957,109.20599,3.0816761,3072
33.590269,109.31335,3.0956276,3072
34.551668,109.26266,3.1161874,3072
35.519668,109.23011,3.122482,3072
36.513847,109.25056,3.1325715,3072
37.513105,109.12713,3.2032681,3072
38.508539,109.2096,3.152848,3072
39.53469,109.17407,3.1994281,3072
40.602546,109.11422,3.1483606,3072
41.70775,109.11466,3.1279106,3072
42.811256,109.14787,3.1805096,3072
43.973881,109.01841,3.1750225,3072
45.12215,109.07005,2.9979771,3072
46.27401,109.21267,3.0211075,3072
47.446026,109.16141,3.0483949,3072
48.633574,109.03649,2.9850842,3072
49.853506,109.21512,2.9843765,3072
51.099411,109.30931,2.9745489,3072
52.339455,109.35221,2.9251503,3072
53.612978,109.48224,2.9425929,3072
54.99509,109.62432,2.9607842,3072
56.423743,109.77476,2.8671027,3072
57.937515,110.00234,2.8248782,3072
59.572545,110.07921,2.8265965,3072
61.425204,110.34825,2.7522256,3072
63.709032,110.64018,2.7361867,3072
66.831111,111.12478,2.6615498,3072
73.056381,112.1049,2.5772537,3072
