r,J_learned,J_learned_std,count
15.076058,97.644919,3.1185245,3072
19.242138,98.361878,3.0102586,3072
21.372948,98.649014,2.9964737,3072
23.0102,98.816953,3.0598671,3072
24.323041,98.942739,3.01263,3072
25.533696,99.144456,3.0123579,3072
26.626681,99.223997,3.0292725,3072
27.648953,99.256449,3.0888381,3072
28.646909,99.382725,3.0323559,3072
29.599716,99.460631,3.1118699,3072
30.559721,99.425735,3.0966886,3072
31.505018,99.442641,3.0982834,3072
32.444986,99.495787,3.189083,3072
33.352513,99.580335,3.1028833,3072
34.289414,99.62952,3.1626965,3072
35.265871,99.656224,3.2029193,3072
36.262447,99.608207,3.1710587,3072
37.2544,99.571156,3.2021073,3072
38.248659,99.62568,3.2115258,3072
39.27384,99.559478,3.1950572,3072
40.32023,99.70865,3.1682097,3072
41.417597,99.528178,3.1351205,3072
42.495549,99.537186,3.1253054,3072
43.601826,99.5362,3.1728578,3072
44.709338,99.556619,3.0512801,3072
45.867133,99.623787,3.1238063,3072
47.057057,99.483809,3.0265148,3072
48.275728,99.542317,2.9812829,3072
49.501534,99.757466,3.0066063,3072
50.789771,99.697992,2.9501027,3072
52.1094,99.734262,2.9409527,3072
53.44653,99.962418,2.957232,3072
54.84504,99.90333,2.8946635,3072
56.334453,100.02248,2.9085273,3072
57.926552,100.21515,2.8357388,3072
59.65634,100.47768,2.8320718,3072
61.649835,100.79343,2.7664165,3072
63.979283,101.10709,2.7488579,3072
67.005695,101.38358,2.6792454,3072
73.189195,102.52681,2.5768038,3072
