r,J_learned,J_learned_std,count
15.791824,360.51251,5.9356849,6759
20.365129,361.25009,5.972626,6758
22.806379,361.69175,5.90271,6759
24.762513,361.72204,5.9659114,6758
26.47438,362.07493,5.9288707,6758
28.088441,362.15313,5.927114,6759
29.610794,362.02075,5.9969129,6758
31.083401,362.12601,5.9466288,6758
32.536954,362.22293,5.9821903,6759
33.975315,362.20552,6.0625098,6758
35.436755,361.96137,6.0308649,6759
36.932135,362.08568,6.1104234,6758
38.451734,362.18851,6.0548727,6758
40.011104,362.09897,6.0016283,6759
41.561774,362.07458,5.9733735,6758
43.136104,361.86641,5.9525808,6758
44.725822,362.03282,5.8952334,6759
46.277941,361.85801,5.8997451,6758
47.823079,362.02129,5.9947162,6759
49.380905,362.02641,6.071807,6758
50.933273,362.08594,5.9774204,6758
52.485224,362.16865,5.9317691,6759
53.998411,362.29812,5.9636704,6758
55.562629,362.33107,5.897087,6759
57.169407,362.48342,5.9317302,6758
58.8031,362.42839,5.9813926,6758
60.443964,362.42722,5.9366778,6759
62.193916,362.48743,6.0174728,6758
64.010659,362.2533,5.9709648,6758
65.88014,362.24028,5.9445018,6759
67.843296,362.31694,6.0951574,6758
69.904702,362.32057,5.996421,6758
72.016395,362.46822,5.9260822,6759
74.230904,362.58091,5.8534324,6758
76.565589,362.67382,5.8660727,6759
79.066627,362.76519,5.8526192,6758
81.824054,363.03208,5.6446969,6758
84.995688,363.43484,5.6796969,6759
89.011486,364.17694,5.6566696,6758
96.485198,365.66353,5.5338084,6759
