r,J_learned,J_learned_std,count
0.44504885,9.8530684,0.81363453,3072
0.72673722,10.015921,0.81682346,3072
0.89045164,10.072313,0.81127849,3072
1.0156852,10.113046,0.81699369,3072
1.121522,10.136616,0.82729957,3072
1.2174636,10.196596,0.83633614,3072
1.3044038,10.201847,0.82602168,3072
1.3857527,10.200535,0.8335387,3072
1.4587851,10.201489,0.86184882,3072
1.529249,10.236158,0.83453732,3072
1.5965356,10.245455,0.84674205,3072
1.6651344,10.267725,0.8470024,3072
1.730975,10.261934,0.83932101,3072
1.7948495,10.282983,0.84702079,3072
1.8574691,10.289625,0.84232943,3072
1.9208239,10.275821,0.8400195,3072
1.9820949,10.292414,0.83159453,3072
2.042365,10.309964,0.8335034,3072
2.1033403,10.31309,0.82566821,3072
2.1646785,10.308151,0.82808972,3072
2.2258103,10.349147,0.82507615,3072
2.287691,10.345295,0.80798091,3072
2.3489938,10.387492,0.80057238,3072
2.4121694,10.392826,0.80395689,3072
2.4779845,10.419045,0.80371975,3072
2.5438706,10.425859,0.79149655,3072
2.6114648,10.442007,0.78625336,3072
2.6834649,10.455854,0.7851014,3072
2.7557728,10.503171,0.78417387,3072
2.8323638,10.482775,0.7729317,3072
2.9129101,10.556379,0.75466023,3072
2.9968013,10.579215,0.76311596,3072
3.0899936,10.597858,0.73696453,3072
3.1888903,10.647896,0.73609874,3072
3.2981657,10.707382,0.73437962,3072
3.4203427,10.756403,0.72026598,3072
3.5637596,10.830256,0.69988254,3072
3.7452181,10.894513,0.69997153,3072
3.9871119,11.030086,0.66502946,3072
4.5359241,11.360161,0.67113853,3072
