r,J_learned,J_learned_std,count
14.600943,99.928473,2.8592542,3072
18.706241,100.51614,2.8965369,3072
20.826685,100.80601,2.8492681,3072
22.464778,100.95953,2.9024218,3072
23.821297,101.21464,2.858783,3072
25.03125,101.35077,2.830185,3072
26.181154,101.36447,2.9543844,3072
27.271172,101.42515,2.9219491,3072
28.289547,101.41783,3.012826,3072
29.31203,101.54869,3.0155562,3072
30.32421,101.63177,2.9923443,3072
31.331987,101.5682,2.9549582,3072
32.354846,101.55202,3.0509403,3072
33.352482,101.55423,3.0051873,3072
34.366497,101.51139,2.9692019,3072
35.3999,101.47459,2.9718558,3072
36.414757,101.39694,3.0280862,3072
37.442927,101.46621,2.9547039,3072
38.47551,101.33592,2.9303526,3072
39.517987,101.39686,2.9421799,3072
40.595368,101.39206,2.9097825,3072
41.62584,101.52543,2.9362773,3072
42.695905,101.44607,2.9333712,3072
43.771945,101.48997,2.8687163,3072
44.812497,101.57809,2.8426175,3072
45.83728,101.55926,2.7857739,3072
46.901649,101.62533,2.8926351,3072
47.952714,101.7947,2.8042718,3072
49.008507,101.85657,2.7975472,3072
50.093454,101.87648,2.7712567,3072
51.218166,101.92267,2.733107,3072
52.381411,102.1291,2.8054404,3072
53.596335,102.10502,2.8135674,3072
54.902031,102.17043,2.7767833,3072
56.328551,102.42464,2.7722914,3072
57.897717,102.63315,2.6806506,3072
59.681544,102.78216,2.6238347,3072
61.863418,102.95275,2.5898156,3072
64.81029,103.41205,2.6064009,3072
70.714021,104.214,2.6100677,3072
