step,cos_sr,cos_plain,kappa_S,eff_rank_S,num_rank_S
75,0.99814933,0.085429445,9.9022088e+11,3.7930651,730
159,0.99479172,0.073757755,9.8595928e+11,3.7420911,751
335,0.9877793,0.054218477,9.9440467e+11,3.7479486,735
709,0.98499137,0.081352084,9.9801874e+11,3.7607832,732
1500,0.99133294,0.076810618,9.8965124e+11,3.7718176,718
