step,E_raw,E_clip,stderr,var
75,2.9998792,3.00012,8.9425888e-05,8.160257e-06
159,2.9998968,3.0000055,8.2262259e-05,8.1402199e-06
335,3.0001329,3.0000863,8.0104411e-05,7.1738071e-06
709,3.0002647,3.0002431,6.96765e-05,5.4351728e-06
1500,3.0001455,3.0001132,5.0763483e-05,3.3453617e-06
