r,J_learned,J_learned_std,count
2.4060378,2859.1563,622.54898,3072
3.2381953,2830.3136,575.11793,3072
3.603871,2843.81,590.168,3072
3.874825,2897.2581,663.99684,3072
4.1028773,2922.2789,695.30684,3072
4.3113332,2957.0338,732.85418,3072
4.5056413,3005.2212,783.4889,3072
4.7017631,3015.3172,791.03202,3072
4.8998457,3024.7353,797.76358,3072
5.094413,3039.3276,811.81004,3072
5.2989738,3005.0128,781.31812,3072
5.5135978,3033.4965,808.19383,3072
5.7353324,3002.2952,777.74716,3072
5.9623939,3006.2235,782.65983,3072
6.1933767,2948.0906,724.81819,3072
6.4336681,2953.5614,728.22223,3072
6.6800356,2948.1014,722.58849,3072
6.9300459,2938.8558,713.2159,3072
7.2026629,2905.8087,681.26526,3072
7.4937613,2904.0249,680.30507,3072
7.8125501,2905.4289,682.58159,3072
8.1770281,2875.3175,633.32697,3072
8.6730164,2855.4681,607.43651,3072
9.6154813,2851.9542,604.02863,3072
46.887025,3846.8159,1049.8982,3072
55.015113,3354.8724,980.45345,3072
57.185614,3185.9467,874.63372,3072
59.040518,3151.738,841.22237,3072
60.935579,3232.6458,893.62094,3072
62.882256,3327.187,939.0218,3072
64.75976,3344.3399,967.37648,3072
66.413711,3300.9303,976.7703,3072
67.889852,3318.1505,1000.7549,3072
69.372805,3303.0066,1001.7817,3072
70.86395,3219.0891,979.20524,3072
72.415603,3198.2938,971.69407,3072
74.278622,3129.1581,920.8361,3072
76.83867,3108.3296,896.68707,3072
83.615447,3611.8543,999.59663,3072
107.47306,4030.5129,929.4051,3072
