step,E_raw,E_clip,stderr,var
87,0.92751282,0.92751772,0.003707621,0.013591006
220,0.99501398,0.99467382,0.004000309,0.012360711
555,-46.483475,-9.8502954,0.56034051,586.51535
1400,-57.296709,-12.088577,0.77279363,740.42383
1700,-29.069856,-1.5039292,0.13990104,273.79183
