step,cos_sr,cos_plain,kappa_S,eff_rank_S,num_rank_S
75,0.99864206,0.071372232,9.8200879e+11,4.2729565,666
159,0.99971308,0.20217863,9.7900843e+11,3.9157919,661
335,0.99875288,0.11775133,9.8829509e+11,4.2679427,672
709,0.9989448,0.20454867,9.851926e+11,4.1062445,683
1500,0.98201666,0.096220253,9.7394924e+11,4.2208037,654
