step,E_raw,E_clip,stderr,var
75,2.9998769,2.9999484,9.4322085e-05,1.2494461e-05
159,3.0001863,2.9999547,0.00018651941,2.6241409e-05
335,3.0002164,2.9998571,9.5526051e-05,1.4514732e-05
709,2.9997193,3.0000291,9.9143209e-05,1.2805279e-05
1500,2.9998267,3.0000671,8.5602916e-05,5.8502796e-06
