r,J_learned,J_learned_std,count
0.44179048,9.4887766,0.80953289,3072
0.72672005,9.653481,0.78298461,3072
0.88927657,9.6885444,0.8174529,3072
1.0153051,9.7517093,0.80750057,3072
1.1242265,9.771287,0.84257513,3072
1.2195696,9.78699,0.83736605,3072
1.308129,9.7973581,0.83498187,3072
1.3881911,9.827001,0.82928636,3072
1.4639481,9.8295349,0.81550984,3072
1.5371916,9.8837435,0.83824543,3072
1.6058968,9.8495179,0.82925613,3072
1.671574,9.8662154,0.8248059,3072
1.7368132,9.8798356,0.83903825,3072
1.8003135,9.8845035,0.82424961,3072
1.8633301,9.8902692,0.82315732,3072
1.9260468,9.9135847,0.83961481,3072
1.9869015,9.9258881,0.82972227,3072
2.0470339,9.916423,0.82283901,3072
2.1074118,9.9492615,0.80959655,3072
2.1694674,9.933894,0.80629454,3072
2.2302814,9.9627588,0.79175984,3072
2.2935749,9.9980952,0.81322972,3072
2.3582738,9.9871317,0.79130842,3072
2.4227908,10.010748,0.77892749,3072
2.4870316,9.9969322,0.78114337,3072
2.5523454,10.054928,0.79212723,3072
2.6206688,10.047948,0.78155288,3072
2.6898981,10.079271,0.7752337,3072
2.7631092,10.097504,0.74772458,3072
2.8407504,10.106428,0.73873062,3072
2.9210056,10.136409,0.75071123,3072
3.0052802,10.195728,0.74046447,3072
3.0973225,10.219964,0.75881788,3072
3.1952444,10.250486,0.72418634,3072
3.3049193,10.324261,0.71743708,3072
3.4253903,10.335659,0.69637519,3072
3.5665037,10.436611,0.70823872,3072
3.744906,10.515072,0.69841173,3072
3.9982618,10.638539,0.67211709,3072
4.5351805,10.954209,0.65412999,3072
