r,J_learned,J_learned_std,count
2.5058119,39.923165,1.7414019,3072
3.6128405,40.290543,1.7274923,3072
4.2094032,40.445067,1.7637721,3072
4.6792604,40.538019,1.7206627,3072
5.0696187,40.535643,1.7709102,3072
5.4071598,40.717106,1.7947701,3072
5.728827,40.769937,1.7957504,3072
6.0227951,40.74087,1.8047183,3072
6.3061036,40.704604,1.8501065,3072
6.5828602,40.783221,1.817001,3072
6.8476098,40.82464,1.8180535,3072
7.1041111,40.77478,1.7926971,3072
7.3622334,40.859078,1.7755079,3072
7.6079469,40.895586,1.7912773,3072
7.8516674,40.805864,1.816673,3072
8.0942947,40.869522,1.7953245,3072
8.3299397,40.861007,1.7588019,3072
8.5696673,40.874605,1.7921213,3072
8.8114135,40.923379,1.8047926,3072
9.0525539,40.950875,1.7725472,3072
9.2899663,40.952788,1.7385436,3072
9.5283696,41.000678,1.7303342,3072
9.771565,41.036798,1.7385716,3072
10.020445,41.034137,1.7387757,3072
10.278547,41.059683,1.6872574,3072
10.543846,41.070304,1.7270672,3072
10.802846,41.09518,1.7293253,3072
11.079715,41.169446,1.7212783,3072
11.363213,41.221932,1.6798475,3072
11.655862,41.226483,1.6520902,3072
11.962511,41.253254,1.6578125,3072
12.285711,41.345686,1.6796943,3072
12.630496,41.385322,1.6577537,3072
12.998822,41.500459,1.6475806,3072
13.404054,41.569489,1.6185907,3072
13.866468,41.648028,1.59273,3072
14.399056,41.804449,1.5631699,3072
15.046661,41.953418,1.5354612,3072
15.951348,42.224604,1.5073044,3072
17.847929,42.874658,1.4452476,3072
