N,omega_str,omega,run_name,run_dir,f_ckpt,bf_ckpt,layer,view,n,F,eff_rank,pr,idim,expvar_pc1,expvar_pc2,expvar_pc3,expvar_cum3,expvar_cum10,note
2,0p001,0.001,w_00,../results/models/2p/w_00,../results/models/2p/w_00/f_netCTNN_001.pt,../results/models/2p/w_00/backflowCTNN_001.pt,edge_embed@edge_embed,pooled_BxH,512,128,1.0646499347945126,1.0196271916468465,1.2694307676283922,0.990301907684957,0.006964348570269077,0.00198948677536639,0.9992557430305924,0.9999967011649674,
2,0p001,0.001,w_00,../results/models/2p/w_00,../results/models/2p/w_00/f_netCTNN_001.pt,../results/models/2p/w_00/backflowCTNN_001.pt,edge_embed@edge_embed,node_instances,,,,,,,,,,,empty
2,0p001,0.001,w_00,../results/models/2p/w_00,../results/models/2p/w_00/f_netCTNN_001.pt,../results/models/2p/w_00/backflowCTNN_001.pt,edge_embed@edge_embed,edge_instances,1024,128,1.2266553631266288,1.0764355885080152,1.3253838312427169,0.9636084602062123,0.018196247768935338,0.009020122480545822,0.9908248304556935,0.9999432210387736,
2,0p001,0.001,w_00,../results/models/2p/w_00,../results/models/2p/w_00/f_netCTNN_001.pt,../results/models/2p/w_00/backflowCTNN_001.pt,edge_update@edge_update,pooled_BxH,512,128,1.295240545270342,1.105038873506603,3.4128958253786448,0.9508509320584101,0.022107800480431743,0.017085180857685005,0.9900439133965268,0.9997649732550142,
2,0p001,0.001,w_00,../results/models/2p/w_00,../results/models/2p/w_00/f_netCTNN_001.pt,../results/models/2p/w_00/backflowCTNN_001.pt,edge_update@edge_update,node_instances,,,,,,,,,,,empty
2,0p001,0.001,w_00,../results/models/2p/w_00,../results/models/2p/w_00/f_netCTNN_001.pt,../results/models/2p/w_00/backflowCTNN_001.pt,edge_update@edge_update,edge_instances,1024,128,1.4540677767579235,1.1563896398439062,2.291010708398803,0.9293031123115462,0.024378996941415192,0.017984367668298296,0.9716664769212596,0.999232067724151,
2,0p001,0.001,w_00,../results/models/2p/w_00,../results/models/2p/w_00/f_netCTNN_001.pt,../results/models/2p/w_00/backflowCTNN_001.pt,node_embed@node_embed,pooled_BxH,512,128,1.9990940898836065,1.9981896796476508,2.3512721583094027,0.5150497532592808,0.48495024670985876,2.4316194264152255e-13,0.9999999999693827,0.999999999971084,
2,0p001,0.001,w_00,../results/models/2p/w_00,../results/models/2p/w_00/f_netCTNN_001.pt,../results/models/2p/w_00/backflowCTNN_001.pt,node_embed@node_embed,node_instances,1024,128,2.982826049538295,2.966230808483328,1.451325203812135,0.374865927355628,0.33713748781075104,0.2879965848214285,0.9999999999878075,0.9999999999884853,
2,0p001,0.001,w_00,../results/models/2p/w_00,../results/models/2p/w_00/f_netCTNN_001.pt,../results/models/2p/w_00/backflowCTNN_001.pt,node_embed@node_embed,edge_instances,,,,,,,,,,,empty
2,0p001,0.001,w_00,../results/models/2p/w_00,../results/models/2p/w_00/f_netCTNN_001.pt,../results/models/2p/w_00/backflowCTNN_001.pt,node_update@node_update,pooled_BxH,512,128,1.151682858578181,1.0448085118271049,3.7883416214215586,0.9782595186502325,0.008063024407976032,0.00661248567765218,0.9929350287358607,0.9995196072788848,
2,0p001,0.001,w_00,../results/models/2p/w_00,../results/models/2p/w_00/f_netCTNN_001.pt,../results/models/2p/w_00/backflowCTNN_001.pt,node_update@node_update,node_instances,1024,128,1.476649913396814,1.174251795851745,2.0692675414667305,0.9216927626467715,0.03703835074892218,0.026100884321699106,0.9848319977173927,0.9983072735005399,
2,0p001,0.001,w_00,../results/models/2p/w_00,../results/models/2p/w_00/f_netCTNN_001.pt,../results/models/2p/w_00/backflowCTNN_001.pt,node_update@node_update,edge_instances,,,,,,,,,,,empty
2,0p001,0.001,w_00,../results/models/2p/w_00,../results/models/2p/w_00/f_netCTNN_001.pt,../results/models/2p/w_00/backflowCTNN_001.pt,rho_e_to_v@rho_e_to_v,pooled_BxH,512,128,1.1287410857156974,1.040788607503976,3.293031878155937,0.9801361387627835,0.009958612285170119,0.005669325391690946,0.9957640764396446,0.999971480621557,
2,0p001,0.001,w_00,../results/models/2p/w_00,../results/models/2p/w_00/f_netCTNN_001.pt,../results/models/2p/w_00/backflowCTNN_001.pt,rho_e_to_v@rho_e_to_v,node_instances,,,,,,,,,,,empty
2,0p001,0.001,w_00,../results/models/2p/w_00,../results/models/2p/w_00/f_netCTNN_001.pt,../results/models/2p/w_00/backflowCTNN_001.pt,rho_e_to_v@rho_e_to_v,edge_instances,1024,128,1.190071103948431,1.0601853019901444,2.3050602541305056,0.9710827539764858,0.011630184241514482,0.007132144304475874,0.9898450825224762,0.9999167165115089,
2,0p001,0.001,w_00,../results/models/2p/w_00,../results/models/2p/w_00/f_netCTNN_001.pt,../results/models/2p/w_00/backflowCTNN_001.pt,rho_v_to_e@rho_v_to_e,pooled_BxH,1024,128,1.98750962246333,1.9753020809467465,1.0074891867970972,0.5559092194426738,0.4440907804289991,1.010607154377728e-12,0.9999999998726835,0.9999999998797567,
2,0p001,0.001,w_00,../results/models/2p/w_00,../results/models/2p/w_00/f_netCTNN_001.pt,../results/models/2p/w_00/backflowCTNN_001.pt,rho_v_to_e@rho_v_to_e,node_instances,,,,,,,,,,,empty
2,0p001,0.001,w_00,../results/models/2p/w_00,../results/models/2p/w_00/f_netCTNN_001.pt,../results/models/2p/w_00/backflowCTNN_001.pt,rho_v_to_e@rho_v_to_e,edge_instances,2048,128,2.1090505501804766,2.038765566313284,1.0093499895079843,0.5244546965703833,0.46401200091337574,0.011533302450695103,0.9999999999344541,0.999999999938096,
6,1,1.0,w_10,../results/models/6p/w_10,../results/models/6p/w_10/f_netCTNN.pt,../results/models/6p/w_10/backflowCTNN.pt,dx_head@dx_head,pooled_BxH,512,2,1.9237151177391985,1.8574166369919625,2.135974598372198,0.6385317923489087,0.3614682074162725,nan,nan,nan,
6,1,1.0,w_10,../results/models/6p/w_10,../results/models/6p/w_10/f_netCTNN.pt,../results/models/6p/w_10/backflowCTNN.pt,dx_head@dx_head,node_instances,3072,2,1.998704266901272,1.9974116079764679,1.6017877347453733,0.5179991179596953,0.48200088203206826,nan,nan,nan,
6,1,1.0,w_10,../results/models/6p/w_10,../results/models/6p/w_10/f_netCTNN.pt,../results/models/6p/w_10/backflowCTNN.pt,dx_head@dx_head,edge_instances,,,,,,,,,,,empty
6,1,1.0,w_10,../results/models/6p/w_10,../results/models/6p/w_10/f_netCTNN.pt,../results/models/6p/w_10/backflowCTNN.pt,edge_embed@edge_embed,pooled_BxH,512,128,1.0803983623949076,1.0223852923864036,3.8411472109904747,0.9889742479766013,0.004299838892447297,0.0036420741226394224,0.996916160991688,0.999913581972383,
6,1,1.0,w_10,../results/models/6p/w_10,../results/models/6p/w_10/f_netCTNN.pt,../results/models/6p/w_10/backflowCTNN.pt,edge_embed@edge_embed,node_instances,,,,,,,,,,,empty
6,1,1.0,w_10,../results/models/6p/w_10,../results/models/6p/w_10/f_netCTNN.pt,../results/models/6p/w_10/backflowCTNN.pt,edge_embed@edge_embed,edge_instances,15360,128,2.527606743337967,1.7761655719150868,2.016340956632211,0.7290170922093291,0.1661286104957948,0.06003521835480588,0.9551809210599298,0.9975061548927833,
6,1,1.0,w_10,../results/models/6p/w_10,../results/models/6p/w_10/f_netCTNN.pt,../results/models/6p/w_10/backflowCTNN.pt,edge_update@edge_update,pooled_BxH,512,128,3.4559135346329852,2.4406850819295496,5.658181040000677,0.5925806218487946,0.19626014622884957,0.13706915201310627,0.9259099200907503,0.9934663002191837,
6,1,1.0,w_10,../results/models/6p/w_10,../results/models/6p/w_10/f_netCTNN.pt,../results/models/6p/w_10/backflowCTNN.pt,edge_update@edge_update,node_instances,,,,,,,,,,,empty
6,1,1.0,w_10,../results/models/6p/w_10,../results/models/6p/w_10/f_netCTNN.pt,../results/models/6p/w_10/backflowCTNN.pt,edge_update@edge_update,edge_instances,15360,128,8.368282948816702,5.525109973915757,4.034248271535035,0.3335431291077458,0.18853477489472534,0.10962669850176975,0.6317046025042409,0.949934971487565,
6,1,1.0,w_10,../results/models/6p/w_10,../results/models/6p/w_10/f_netCTNN.pt,../results/models/6p/w_10/backflowCTNN.pt,node_embed@node_embed,pooled_BxH,512,128,1.98725100793611,1.9747966259974803,2.1645197035414143,0.5564856537773267,0.4435143461687794,4.245429420105226e-13,0.9999999999465307,0.9999999999495015,
6,1,1.0,w_10,../results/models/6p/w_10,../results/models/6p/w_10/f_netCTNN.pt,../results/models/6p/w_10/backflowCTNN.pt,node_embed@node_embed,node_instances,3072,128,2.4533609992489716,2.2812431411360103,1.5370651312808186,0.48954077368300036,0.44019312631234586,0.07026610000174227,0.9999999999970884,0.9999999999972505,
6,1,1.0,w_10,../results/models/6p/w_10,../results/models/6p/w_10/f_netCTNN.pt,../results/models/6p/w_10/backflowCTNN.pt,node_embed@node_embed,edge_instances,,,,,,,,,,,empty
6,1,1.0,w_10,../results/models/6p/w_10,../results/models/6p/w_10/f_netCTNN.pt,../results/models/6p/w_10/backflowCTNN.pt,node_update@node_update,pooled_BxH,512,128,2.8392497423196748,2.2675331143454347,4.839797996022243,0.5741243560239666,0.3266933232805509,0.06640939478520555,0.9672270740897231,0.9958921665915215,
6,1,1.0,w_10,../results/models/6p/w_10,../results/models/6p/w_10/f_netCTNN.pt,../results/models/6p/w_10/backflowCTNN.pt,node_update@node_update,node_instances,3072,128,2.3790964934947243,2.085617455499793,2.8399600858863994,0.5584905233675358,0.4090765363855873,0.0114638013333648,0.9790308610864878,0.9977652346446327,
6,1,1.0,w_10,../results/models/6p/w_10,../results/models/6p/w_10/f_netCTNN.pt,../results/models/6p/w_10/backflowCTNN.pt,node_update@node_update,edge_instances,,,,,,,,,,,empty
6,1,1.0,w_10,../results/models/6p/w_10,../results/models/6p/w_10/f_netCTNN.pt,../results/models/6p/w_10/backflowCTNN.pt,rho_e_to_v@rho_e_to_v,pooled_BxH,512,128,3.2841100760883166,2.492468809365652,5.09287000055184,0.5728674230753704,0.22074827235897865,0.15347279672189149,0.9470884921562406,0.9971076308454813,
6,1,1.0,w_10,../results/models/6p/w_10,../results/models/6p/w_10/f_netCTNN.pt,../results/models/6p/w_10/backflowCTNN.pt,rho_e_to_v@rho_e_to_v,node_instances,,,,,,,,,,,empty
6,1,1.0,w_10,../results/models/6p/w_10,../results/models/6p/w_10/f_netCTNN.pt,../results/models/6p/w_10/backflowCTNN.pt,rho_e_to_v@rho_e_to_v,edge_instances,15360,128,6.252232175093017,4.630950310280178,4.065945102911525,0.3132352986038039,0.2641875437988143,0.1960886128470998,0.773511455249718,0.981775158483785,
6,1,1.0,w_10,../results/models/6p/w_10,../results/models/6p/w_10/f_netCTNN.pt,../results/models/6p/w_10/backflowCTNN.pt,rho_v_to_e@rho_v_to_e,pooled_BxH,1024,128,1.9944128205221867,1.988882578186946,0.8990307001174905,0.5373824257756005,0.4626175741511009,5.772726325789768e-13,0.9999999999272786,0.9999999999313189,
6,1,1.0,w_10,../results/models/6p/w_10,../results/models/6p/w_10/f_netCTNN.pt,../results/models/6p/w_10/backflowCTNN.pt,rho_v_to_e@rho_v_to_e,node_instances,,,,,,,,,,,empty
6,1,1.0,w_10,../results/models/6p/w_10,../results/models/6p/w_10/f_netCTNN.pt,../results/models/6p/w_10/backflowCTNN.pt,rho_v_to_e@rho_v_to_e,edge_instances,30720,128,2.8713481316049236,2.7745091166032387,1.5150131516203418,0.4239629196498224,0.37395514864077634,0.20208193170598862,0.9999999999965874,0.9999999999967772,
6,0p5,0.5,w_05,../results/models/6p/w_05,../results/models/6p/w_05/f_netCTNN.pt,../results/models/6p/w_05/backflowCTNN.pt,dx_head@dx_head,pooled_BxH,512,2,1.932394366203559,1.8726895277706246,2.2334783419254256,0.6303674307132494,0.36963256918118975,nan,nan,nan,
6,0p5,0.5,w_05,../results/models/6p/w_05,../results/models/6p/w_05/f_netCTNN.pt,../results/models/6p/w_05/backflowCTNN.pt,dx_head@dx_head,node_instances,3072,2,1.992101634047362,1.984316834641343,1.6110815069604472,0.5444509816755441,0.45554901832313854,nan,nan,nan,
6,0p5,0.5,w_05,../results/models/6p/w_05,../results/models/6p/w_05/f_netCTNN.pt,../results/models/6p/w_05/backflowCTNN.pt,dx_head@dx_head,edge_instances,,,,,,,,,,,empty
6,0p5,0.5,w_05,../results/models/6p/w_05,../results/models/6p/w_05/f_netCTNN.pt,../results/models/6p/w_05/backflowCTNN.pt,edge_embed@edge_embed,pooled_BxH,512,128,1.208638749741436,1.0681724318032164,4.280387304530455,0.9673922423832994,0.014428658624386251,0.009818253299678174,0.9916391543073638,0.999910410711259,
6,0p5,0.5,w_05,../results/models/6p/w_05,../results/models/6p/w_05/f_netCTNN.pt,../results/models/6p/w_05/backflowCTNN.pt,edge_embed@edge_embed,node_instances,,,,,,,,,,,empty
6,0p5,0.5,w_05,../results/models/6p/w_05,../results/models/6p/w_05/f_netCTNN.pt,../results/models/6p/w_05/backflowCTNN.pt,edge_embed@edge_embed,edge_instances,15360,128,3.633503952100051,2.5892971412059542,1.9876233231512366,0.5656880890242739,0.21900201758048826,0.12917889067248298,0.9138689972772452,0.9960504227780743,
6,0p5,0.5,w_05,../results/models/6p/w_05,../results/models/6p/w_05/f_netCTNN.pt,../results/models/6p/w_05/backflowCTNN.pt,edge_update@edge_update,pooled_BxH,512,128,4.349377539275211,3.016310605074207,6.485109678847417,0.5082406965867419,0.20976711375888707,0.1633905075554795,0.8813983179011083,0.9889139010942332,
6,0p5,0.5,w_05,../results/models/6p/w_05,../results/models/6p/w_05/f_netCTNN.pt,../results/models/6p/w_05/backflowCTNN.pt,edge_update@edge_update,node_instances,,,,,,,,,,,empty
6,0p5,0.5,w_05,../results/models/6p/w_05,../results/models/6p/w_05/f_netCTNN.pt,../results/models/6p/w_05/backflowCTNN.pt,edge_update@edge_update,edge_instances,15360,128,9.58634232389204,6.672081783358079,3.7042908894513342,0.26754086970847635,0.17284070916093028,0.14726283095688686,0.5876444098262935,0.9386162618389784,
6,0p5,0.5,w_05,../results/models/6p/w_05,../results/models/6p/w_05/f_netCTNN.pt,../results/models/6p/w_05/backflowCTNN.pt,node_embed@node_embed,pooled_BxH,512,128,1.9927275404623117,1.9855514041671236,2.1467197313840014,0.5426522812023723,0.45734771869377877,8.179489123682397e-13,0.999999999896969,0.9999999999026933,
6,0p5,0.5,w_05,../results/models/6p/w_05,../results/models/6p/w_05/f_netCTNN.pt,../results/models/6p/w_05/backflowCTNN.pt,node_embed@node_embed,node_instances,3072,128,2.651649806261816,2.4835770561005286,1.5399119531778978,0.4556031081603475,0.4253109318891784,0.11908595994572978,0.9999999999952557,0.9999999999955196,
6,0p5,0.5,w_05,../results/models/6p/w_05,../results/models/6p/w_05/f_netCTNN.pt,../results/models/6p/w_05/backflowCTNN.pt,node_embed@node_embed,edge_instances,,,,,,,,,,,empty
6,0p5,0.5,w_05,../results/models/6p/w_05,../results/models/6p/w_05/f_netCTNN.pt,../results/models/6p/w_05/backflowCTNN.pt,node_update@node_update,pooled_BxH,512,128,3.1041623935185223,2.4624945330956254,5.0545438238149,0.5118313237113084,0.37137982272702985,0.07726110657557811,0.9604722530139163,0.992492973372367,
6,0p5,0.5,w_05,../results/models/6p/w_05,../results/models/6p/w_05/f_netCTNN.pt,../results/models/6p/w_05/backflowCTNN.pt,node_update@node_update,node_instances,3072,128,2.3573862686140714,2.0838688535392578,2.824409291092347,0.5504848212014203,0.42032982269641067,0.010130182134019691,0.9809448260318506,0.9974263263725478,
6,0p5,0.5,w_05,../results/models/6p/w_05,../results/models/6p/w_05/f_netCTNN.pt,../results/models/6p/w_05/backflowCTNN.pt,node_update@node_update,edge_instances,,,,,,,,,,,empty
6,0p5,0.5,w_05,../results/models/6p/w_05,../results/models/6p/w_05/f_netCTNN.pt,../results/models/6p/w_05/backflowCTNN.pt,rho_e_to_v@rho_e_to_v,pooled_BxH,512,128,3.91607357265256,2.943651299716668,5.739330389628789,0.49886820737849075,0.23572394157444776,0.1843068702599709,0.9188990192129094,0.9935274927410417,
6,0p5,0.5,w_05,../results/models/6p/w_05,../results/models/6p/w_05/f_netCTNN.pt,../results/models/6p/w_05/backflowCTNN.pt,rho_e_to_v@rho_e_to_v,node_instances,,,,,,,,,,,empty
6,0p5,0.5,w_05,../results/models/6p/w_05,../results/models/6p/w_05/f_netCTNN.pt,../results/models/6p/w_05/backflowCTNN.pt,rho_e_to_v@rho_e_to_v,edge_instances,15360,128,7.548877205343766,5.702050965204981,3.8185599110903246,0.26983484182686607,0.23059580810044836,0.1661425553826461,0.6665732053099606,0.9753412816216089,
6,0p5,0.5,w_05,../results/models/6p/w_05,../results/models/6p/w_05/f_netCTNN.pt,../results/models/6p/w_05/backflowCTNN.pt,rho_v_to_e@rho_v_to_e,pooled_BxH,1024,128,1.999401258275371,1.9988031607346026,0.9099884433721257,0.5122349722207806,0.48776502766061475,9.341066480107036e-13,0.9999999998823295,0.9999999998888669,
6,0p5,0.5,w_05,../results/models/6p/w_05,../results/models/6p/w_05/f_netCTNN.pt,../results/models/6p/w_05/backflowCTNN.pt,rho_v_to_e@rho_v_to_e,node_instances,,,,,,,,,,,empty
6,0p5,0.5,w_05,../results/models/6p/w_05,../results/models/6p/w_05/f_netCTNN.pt,../results/models/6p/w_05/backflowCTNN.pt,rho_v_to_e@rho_v_to_e,edge_instances,30720,128,2.990251786422597,2.9804310222762576,1.5420406849165529,0.3693957071274429,0.32620776249389094,0.3043965303745803,0.9999999999959142,0.9999999999961414,
6,0p1,0.1,w_01,../results/models/6p/w_01,../results/models/6p/w_01/f_netCTNN.pt,../results/models/6p/w_01/backflowCTNN.pt,dx_head@dx_head,pooled_BxH,512,2,1.3227732530313556,1.173518190188467,2.1589398223902805,0.9196060498674807,0.08039395013203827,nan,nan,nan,
6,0p1,0.1,w_01,../results/models/6p/w_01,../results/models/6p/w_01/f_netCTNN.pt,../results/models/6p/w_01/backflowCTNN.pt,dx_head@dx_head,node_instances,3072,2,1.9940552690201239,1.9881749841191159,1.5678411497208198,0.5385605809339244,0.46143941906598973,nan,nan,nan,
6,0p1,0.1,w_01,../results/models/6p/w_01,../results/models/6p/w_01/f_netCTNN.pt,../results/models/6p/w_01/backflowCTNN.pt,dx_head@dx_head,edge_instances,,,,,,,,,,,empty
6,0p1,0.1,w_01,../results/models/6p/w_01,../results/models/6p/w_01/f_netCTNN.pt,../results/models/6p/w_01/backflowCTNN.pt,edge_embed@edge_embed,pooled_BxH,512,128,1.6133859768310466,1.262011915687027,3.741479844479029,0.887348982612086,0.059950799514158354,0.034719418948579904,0.9820192010748242,0.9999774372300069,
6,0p1,0.1,w_01,../results/models/6p/w_01,../results/models/6p/w_01/f_netCTNN.pt,../results/models/6p/w_01/backflowCTNN.pt,edge_embed@edge_embed,node_instances,,,,,,,,,,,empty
6,0p1,0.1,w_01,../results/models/6p/w_01,../results/models/6p/w_01/f_netCTNN.pt,../results/models/6p/w_01/backflowCTNN.pt,edge_embed@edge_embed,edge_instances,15360,128,3.8141124796198294,3.046158901861926,1.9895154516936417,0.44153284538206683,0.33517192802803986,0.1372840015730495,0.9139887749831562,0.998729458963292,
6,0p1,0.1,w_01,../results/models/6p/w_01,../results/models/6p/w_01/f_netCTNN.pt,../results/models/6p/w_01/backflowCTNN.pt,edge_update@edge_update,pooled_BxH,512,128,2.4869106149448457,1.5901585557949822,6.418987507564077,0.7863750876128852,0.08535604399134954,0.04365050375465839,0.9153816353588932,0.9954634352489842,
6,0p1,0.1,w_01,../results/models/6p/w_01,../results/models/6p/w_01/f_netCTNN.pt,../results/models/6p/w_01/backflowCTNN.pt,edge_update@edge_update,node_instances,,,,,,,,,,,empty
6,0p1,0.1,w_01,../results/models/6p/w_01,../results/models/6p/w_01/f_netCTNN.pt,../results/models/6p/w_01/backflowCTNN.pt,edge_update@edge_update,edge_instances,15360,128,3.2141023875359562,2.102244351757413,2.7405390003823213,0.6646266283446775,0.15669629180978914,0.08465472201478703,0.9059776421692537,0.9928148043754151,
6,0p1,0.1,w_01,../results/models/6p/w_01,../results/models/6p/w_01/f_netCTNN.pt,../results/models/6p/w_01/backflowCTNN.pt,node_embed@node_embed,pooled_BxH,512,128,1.9916176106320977,1.9833630359844765,2.167349626004995,0.5457937231823468,0.4542062763959977,3.320244805688263e-12,0.9999999995816646,0.9999999996049058,
6,0p1,0.1,w_01,../results/models/6p/w_01,../results/models/6p/w_01/f_netCTNN.pt,../results/models/6p/w_01/backflowCTNN.pt,node_embed@node_embed,node_instances,3072,128,2.9548298408178124,2.9146106493642554,1.5296064395304365,0.3909999474603965,0.3533749143803135,0.25562513814527194,0.9999999999859819,0.999999999986761,
6,0p1,0.1,w_01,../results/models/6p/w_01,../results/models/6p/w_01/f_netCTNN.pt,../results/models/6p/w_01/backflowCTNN.pt,node_embed@node_embed,edge_instances,,,,,,,,,,,empty
6,0p1,0.1,w_01,../results/models/6p/w_01,../results/models/6p/w_01/f_netCTNN.pt,../results/models/6p/w_01/backflowCTNN.pt,node_update@node_update,pooled_BxH,512,128,1.7966921020845121,1.3405119775328311,5.706685159036822,0.8573068979155392,0.10365637057275187,0.01371661727133012,0.9746798857596212,0.9937453505622104,
6,0p1,0.1,w_01,../results/models/6p/w_01,../results/models/6p/w_01/f_netCTNN.pt,../results/models/6p/w_01/backflowCTNN.pt,node_update@node_update,node_instances,3072,128,3.5499327209634717,2.6400637613128866,2.6991532761534835,0.5180409626607878,0.31720465434516065,0.09429328382120425,0.9295389008271527,0.992206473232616,
6,0p1,0.1,w_01,../results/models/6p/w_01,../results/models/6p/w_01/f_netCTNN.pt,../results/models/6p/w_01/backflowCTNN.pt,node_update@node_update,edge_instances,,,,,,,,,,,empty
6,0p1,0.1,w_01,../results/models/6p/w_01,../results/models/6p/w_01/f_netCTNN.pt,../results/models/6p/w_01/backflowCTNN.pt,rho_e_to_v@rho_e_to_v,pooled_BxH,512,128,2.089633276145824,1.4131007648619456,6.125152388504402,0.837638634917835,0.06338479728049974,0.03474832479504724,0.9357717569933819,0.9970452764684492,
6,0p1,0.1,w_01,../results/models/6p/w_01,../results/models/6p/w_01/f_netCTNN.pt,../results/models/6p/w_01/backflowCTNN.pt,rho_e_to_v@rho_e_to_v,node_instances,,,,,,,,,,,empty
6,0p1,0.1,w_01,../results/models/6p/w_01,../results/models/6p/w_01/f_netCTNN.pt,../results/models/6p/w_01/backflowCTNN.pt,rho_e_to_v@rho_e_to_v,edge_instances,15360,128,3.8738625647758633,2.889739556695065,2.9096792992244653,0.5150079605304058,0.2291699145411641,0.15825549301660144,0.9024333680881713,0.9948639448722487,
6,0p1,0.1,w_01,../results/models/6p/w_01,../results/models/6p/w_01/f_netCTNN.pt,../results/models/6p/w_01/backflowCTNN.pt,rho_v_to_e@rho_v_to_e,pooled_BxH,1024,128,1.9901920150057126,1.9805587933828022,0.956338338390667,0.5495379197782534,0.4504620796201986,4.7366901620817194e-12,0.9999999994031886,0.9999999994363452,
6,0p1,0.1,w_01,../results/models/6p/w_01,../results/models/6p/w_01/f_netCTNN.pt,../results/models/6p/w_01/backflowCTNN.pt,rho_v_to_e@rho_v_to_e,node_instances,,,,,,,,,,,empty
6,0p1,0.1,w_01,../results/models/6p/w_01,../results/models/6p/w_01/f_netCTNN.pt,../results/models/6p/w_01/backflowCTNN.pt,rho_v_to_e@rho_v_to_e,edge_instances,30720,128,1.9691911425074122,1.5855427464688865,1.5379915349706126,0.7774703682986054,0.13845825473251222,0.08407137696157743,0.9999999999926951,0.9999999999931013,
6,0p01,0.01,w_00,../results/models/6p/w_00,../results/models/6p/w_00/f_netCTNN_01.pt,../results/models/6p/w_00/backflowCTNN_01.pt,dx_head@dx_head,pooled_BxH,512,2,1.1206282915390355,1.0495283157876896,2.101288053214368,0.9758198063049492,0.024180193695036257,nan,nan,nan,
6,0p01,0.01,w_00,../results/models/6p/w_00,../results/models/6p/w_00/f_netCTNN_01.pt,../results/models/6p/w_00/backflowCTNN_01.pt,dx_head@dx_head,node_instances,3072,2,1.5798225786258413,1.3954555960783364,1.5441898537345122,0.829098646548615,0.17090135345137947,nan,nan,nan,
6,0p01,0.01,w_00,../results/models/6p/w_00,../results/models/6p/w_00/f_netCTNN_01.pt,../results/models/6p/w_00/backflowCTNN_01.pt,dx_head@dx_head,edge_instances,,,,,,,,,,,empty
6,0p01,0.01,w_00,../results/models/6p/w_00,../results/models/6p/w_00/f_netCTNN_01.pt,../results/models/6p/w_00/backflowCTNN_01.pt,edge_embed@edge_embed,pooled_BxH,512,128,1.6544865457872542,1.2911204754346195,3.7616826522309053,0.8759920954061599,0.07882850878808613,0.028396166717034522,0.9832167709112805,0.9999536747210938,
6,0p01,0.01,w_00,../results/models/6p/w_00,../results/models/6p/w_00/f_netCTNN_01.pt,../results/models/6p/w_00/backflowCTNN_01.pt,edge_embed@edge_embed,node_instances,,,,,,,,,,,empty
6,0p01,0.01,w_00,../results/models/6p/w_00,../results/models/6p/w_00/f_netCTNN_01.pt,../results/models/6p/w_00/backflowCTNN_01.pt,edge_embed@edge_embed,edge_instances,15360,128,4.191689239990126,3.261756853375827,1.9852607507060842,0.42275753545930195,0.3268471368183361,0.12933222559474047,0.8789368978723785,0.9972226866648282,
6,0p01,0.01,w_00,../results/models/6p/w_00,../results/models/6p/w_00/f_netCTNN_01.pt,../results/models/6p/w_00/backflowCTNN_01.pt,edge_update@edge_update,pooled_BxH,512,128,2.0819155888982066,1.436175836674298,5.621443727499412,0.8297088548016484,0.06904188468224527,0.04910252259889562,0.9478532620827892,0.9969624653198307,
6,0p01,0.01,w_00,../results/models/6p/w_00,../results/models/6p/w_00/f_netCTNN_01.pt,../results/models/6p/w_00/backflowCTNN_01.pt,edge_update@edge_update,node_instances,,,,,,,,,,,empty
6,0p01,0.01,w_00,../results/models/6p/w_00,../results/models/6p/w_00/f_netCTNN_01.pt,../results/models/6p/w_00/backflowCTNN_01.pt,edge_update@edge_update,edge_instances,15360,128,3.7439384409954797,2.581920642122686,2.7641772072857296,0.573826686585105,0.21114677749425784,0.09307448996743664,0.8780479540467995,0.9944675860938099,
6,0p01,0.01,w_00,../results/models/6p/w_00,../results/models/6p/w_00/f_netCTNN_01.pt,../results/models/6p/w_00/backflowCTNN_01.pt,node_embed@node_embed,pooled_BxH,512,128,1.9845155757121244,1.9694646952259203,2.1780686183602413,0.5622582682204659,0.43774173168439795,7.492163599199573e-13,0.9999999999056131,0.9999999999108571,
6,0p01,0.01,w_00,../results/models/6p/w_00,../results/models/6p/w_00/f_netCTNN_01.pt,../results/models/6p/w_00/backflowCTNN_01.pt,node_embed@node_embed,node_instances,3072,128,2.988509171597603,2.977346835500558,1.5743143092527387,0.36640383159119666,0.337960341323863,0.2956358270743562,0.9999999999894158,0.9999999999900042,
6,0p01,0.01,w_00,../results/models/6p/w_00,../results/models/6p/w_00/f_netCTNN_01.pt,../results/models/6p/w_00/backflowCTNN_01.pt,node_embed@node_embed,edge_instances,,,,,,,,,,,empty
6,0p01,0.01,w_00,../results/models/6p/w_00,../results/models/6p/w_00/f_netCTNN_01.pt,../results/models/6p/w_00/backflowCTNN_01.pt,node_update@node_update,pooled_BxH,512,128,1.22658670088253,1.0812223663011318,4.157742515712366,0.9612276278243778,0.03010558082355798,0.0031495788352010855,0.9944827874831368,0.9988172721512025,
6,0p01,0.01,w_00,../results/models/6p/w_00,../results/models/6p/w_00/f_netCTNN_01.pt,../results/models/6p/w_00/backflowCTNN_01.pt,node_update@node_update,node_instances,3072,128,2.258680432045038,1.7088001994718915,2.4432930296254884,0.735685011923132,0.20746726844434357,0.026766714882973438,0.969918995250449,0.9968791291466987,
