step,cos_sr,cos_plain,kappa_S,eff_rank_S,num_rank_S
43,0.99616642,0.11383845,4.2380493e+10,1.1403356,1023
109,0.99517977,0.054647785,2.3886823e+10,1.2574294,1023
276,1,0.11185348,5.4843841e+09,1.2693716,1023
700,1,0.042925758,1.8306768e+09,1.2435317,1023
900,0.99848838,0.081505177,1.825238e+10,1.3090354,2047
