r,J_learned,J_learned_std,count
0.44484515,-3.9106839,0.80250833,3072
0.72726785,-3.7989448,0.81841447,3072
0.89219366,-3.7036957,0.81574351,3072
1.018322,-3.6791332,0.82468465,3072
1.1241486,-3.6566768,0.84071988,3072
1.2183722,-3.6176892,0.83626341,3072
1.3047004,-3.5905513,0.83619486,3072
1.3838084,-3.5914533,0.83142691,3072
1.4599545,-3.5557954,0.83767385,3072
1.5326533,-3.5580917,0.84827496,3072
1.6022824,-3.5745355,0.84593748,3072
1.6681528,-3.5369903,0.83933236,3072
1.7330665,-3.5362384,0.8394941,3072
1.7968021,-3.5392812,0.83275242,3072
1.8595494,-3.5114565,0.8197495,3072
1.9213462,-3.483866,0.84025554,3072
1.981609,-3.5089984,0.82881599,3072
2.0421562,-3.4632095,0.83894416,3072
2.1017713,-3.4838335,0.82164278,3072
2.1622972,-3.4717252,0.81866282,3072
2.2237414,-3.4310055,0.79072479,3072
2.2858091,-3.4397683,0.81301326,3072
2.3494916,-3.4580036,0.78794992,3072
2.4145649,-3.4026812,0.79512917,3072
2.4811735,-3.4087579,0.78123564,3072
2.5476318,-3.3555065,0.77189494,3072
2.6148452,-3.3491999,0.78392561,3072
2.6853334,-3.3162009,0.77079394,3072
2.7587502,-3.323493,0.78274859,3072
2.8341772,-3.277867,0.74366449,3072
2.913615,-3.2833044,0.74501694,3072
2.9991779,-3.2202534,0.72595475,3072
3.0903871,-3.160663,0.74258999,3072
3.1921152,-3.1589449,0.72360059,3072
3.2988204,-3.1281602,0.72662485,3072
3.4238157,-3.0483951,0.71001567,3072
3.5698905,-2.9645484,0.69194984,3072
3.7507056,-2.8889888,0.68775862,3072
4.0011277,-2.7844966,0.65956824,3072
4.5393439,-2.4532521,0.66089878,3072
