step,E_raw,E_clip,stderr,var
75,20.505167,20.497415,0.02971529,1.316346
159,20.461512,20.453981,0.033974467,1.3837304
335,20.511539,20.472745,0.03285032,1.4310685
709,20.551178,20.35198,0.046048395,1.6572089
1500,22.59092,20.167059,0.0443187,2.1795115
