step,cos_sr,cos_plain,kappa_S,eff_rank_S,num_rank_S
75,1,0.55675426,1045182.9,5.9182697,1023
159,1,0.38334623,1291830.8,5.3722101,1023
335,1,0.26787008,1668987.8,4.9133014,1023
709,1,0.27063111,1291920.3,5.3007569,1023
1500,1,0.60749708,732063.89,7.4677642,1023
