index,eigenvalue
1,3.7820281
2,3.0386232
3,2.2205833
4,0.93205717
5,0.81362773
6,0.28165572
7,0.074434583
8,0.046825512
9,0.040925164
10,0.033706209
11,0.026805647
12,0.018858512
13,0.010899106
14,0.0049096241
15,0.0036580325
16,0.0032689348
17,0.0029911929
18,0.0024104225
19,0.0020809672
20,0.0019739092
21,0.001707253
22,0.0014116049
23,0.00096364198
24,0.00085194262
25,0.00069563842
26,0.000618463
27,0.0005777977
28,0.00054005121
29,0.0004635459
30,0.00039395787
31,0.00037931147
32,0.00032418701
33,0.00031409897
34,0.00029512868
35,0.00028140084
36,0.00025200874
37,0.00021622659
38,0.00019229958
39,0.00018155041
40,0.00014179244
41,0.00013952209
42,0.00011919188
43,0.00011732766
44,0.00010716318
45,0.00010200539
46,9.2160214e-05
47,8.8137695e-05
48,8.1111876e-05
49,7.2234283e-05
50,6.9551193e-05
51,6.7289397e-05
52,5.9084332e-05
53,5.4252192e-05
54,5.1258834e-05
55,5.0678537e-05
56,4.701595e-05
57,4.4300462e-05
58,3.9034047e-05
59,3.7426493e-05
60,3.5281927e-05
61,3.2528514e-05
62,2.9933864e-05
63,2.8790775e-05
64,2.6996435e-05
65,2.5727602e-05
66,2.2633025e-05
67,2.107835e-05
68,2.0249587e-05
69,1.9740279e-05
70,1.9397281e-05
71,1.729723e-05
72,1.6391191e-05
73,1.4479865e-05
74,1.3778335e-05
75,1.3507339e-05
76,1.1846781e-05
77,1.1305789e-05
78,1.063146e-05
79,1.0426439e-05
80,9.1266172e-06
81,8.7166396e-06
82,8.4748584e-06
83,8.0486861e-06
84,7.6782481e-06
85,7.1650927e-06
86,7.1282264e-06
87,6.8587549e-06
88,6.5496134e-06
89,6.2503223e-06
90,6.1736354e-06
91,5.9184179e-06
92,5.6285975e-06
93,5.2863311e-06
94,5.2317521e-06
95,4.8460995e-06
96,4.757381e-06
97,4.5717895e-06
98,4.370416e-06
99,4.3202194e-06
100,4.1086354e-06
101,3.8278416e-06
102,3.7243365e-06
103,3.4783568e-06
104,3.3826215e-06
105,3.1954541e-06
106,2.9560012e-06
107,2.8098034e-06
108,2.736668e-06
109,2.7199915e-06
110,2.5993376e-06
111,2.4471564e-06
112,2.3561231e-06
113,2.2467159e-06
114,2.1190316e-06
115,2.0727019e-06
116,2.0417443e-06
117,1.9284431e-06
118,1.8409229e-06
119,1.8264764e-06
120,1.7795031e-06
121,1.7703106e-06
122,1.6646595e-06
123,1.5975663e-06
124,1.5518522e-06
125,1.4697483e-06
126,1.4465638e-06
127,1.3964635e-06
128,1.3556796e-06
129,1.3192624e-06
130,1.24669e-06
131,1.2013202e-06
132,1.1442203e-06
133,1.1207929e-06
134,1.1067267e-06
135,1.0800345e-06
136,1.0550307e-06
137,1.0170687e-06
138,9.6881599e-07
139,9.2006427e-07
140,8.8694948e-07
141,8.6441499e-07
142,8.2826823e-07
143,7.9283116e-07
144,7.8151402e-07
145,7.4719386e-07
146,7.2381231e-07
147,6.9675786e-07
148,6.7531336e-07
149,6.5567512e-07
150,6.2964125e-07
151,6.0840769e-07
152,5.8703569e-07
153,5.6712315e-07
154,5.5574287e-07
155,5.434085e-07
156,5.2516758e-07
157,4.9660121e-07
158,4.7310083e-07
159,4.5768943e-07
160,4.4170736e-07
161,4.2727122e-07
162,4.1541308e-07
163,3.9232543e-07
164,3.8756595e-07
165,3.673787e-07
166,3.6306626e-07
167,3.5064364e-07
168,3.4396519e-07
169,3.330064e-07
170,3.2514025e-07
171,3.1190719e-07
172,3.0501494e-07
173,2.9287885e-07
174,2.9234647e-07
175,2.8437042e-07
176,2.6481574e-07
177,2.6107122e-07
178,2.5883408e-07
179,2.473453e-07
180,2.4573088e-07
181,2.3891166e-07
182,2.3011299e-07
183,2.2346345e-07
184,2.2028956e-07
185,2.1572996e-07
186,2.1362954e-07
187,2.092873e-07
188,1.9882157e-07
189,1.9324325e-07
190,1.8853807e-07
191,1.8299765e-07
192,1.8059057e-07
193,1.7484316e-07
194,1.6989837e-07
195,1.6674566e-07
196,1.6398935e-07
197,1.57257e-07
198,1.534698e-07
199,1.4844446e-07
200,1.4401049e-07
201,1.4268965e-07
202,1.3910446e-07
203,1.3664203e-07
204,1.3435476e-07
205,1.3066611e-07
206,1.2756731e-07
207,1.245437e-07
208,1.2014736e-07
209,1.1704955e-07
210,1.1219695e-07
211,1.0648122e-07
212,1.0571792e-07
213,1.0278215e-07
214,1.0236165e-07
215,9.8039943e-08
216,9.6067076e-08
217,9.4137297e-08
218,9.2195685e-08
219,8.8512856e-08
220,8.7160887e-08
221,8.5869398e-08
222,8.5124606e-08
223,8.0556642e-08
224,7.9409947e-08
225,7.7343555e-08
226,7.5205083e-08
227,7.4344752e-08
228,7.298795e-08
229,6.9468349e-08
230,6.8004757e-08
231,6.7488985e-08
232,6.6657008e-08
233,6.4016349e-08
234,6.1864188e-08
235,6.1643358e-08
236,5.9033704e-08
237,5.8065787e-08
238,5.5850931e-08
239,5.4402402e-08
240,5.3963865e-08
241,5.2326082e-08
242,5.1442462e-08
243,5.0687183e-08
244,4.9395236e-08
245,4.7493002e-08
246,4.7045823e-08
247,4.6508535e-08
248,4.5449431e-08
249,4.4451588e-08
250,4.3034838e-08
251,4.2426662e-08
252,4.1448637e-08
253,3.8708242e-08
254,3.8376741e-08
255,3.7373842e-08
256,3.6490029e-08
257,3.5336108e-08
258,3.5155416e-08
259,3.4827214e-08
260,3.4185247e-08
261,3.3436154e-08
262,3.2612801e-08
263,3.221218e-08
264,3.0783284e-08
265,3.0083309e-08
266,2.9226599e-08
267,2.9130233e-08
268,2.8753528e-08
269,2.8053822e-08
270,2.7252858e-08
271,2.70733e-08
272,2.669499e-08
273,2.6017076e-08
274,2.5440605e-08
275,2.4784764e-08
276,2.3787069e-08
277,2.3258762e-08
278,2.3158876e-08
279,2.2255839e-08
280,2.1947285e-08
281,2.1661739e-08
282,2.0900222e-08
283,2.0853248e-08
284,2.0449395e-08
285,1.9890285e-08
286,1.9602976e-08
287,1.9324728e-08
288,1.8917406e-08
289,1.800336e-08
290,1.7840198e-08
291,1.7399243e-08
292,1.7169798e-08
293,1.6675965e-08
294,1.6398117e-08
295,1.6137748e-08
296,1.5884544e-08
297,1.5465978e-08
298,1.4996759e-08
299,1.4856618e-08
300,1.4536083e-08
301,1.4333205e-08
302,1.3958249e-08
303,1.3733668e-08
304,1.3517372e-08
305,1.3088106e-08
306,1.270547e-08
307,1.2491115e-08
308,1.2393407e-08
309,1.2024431e-08
310,1.1715986e-08
311,1.1577119e-08
312,1.1319803e-08
313,1.1084816e-08
314,1.0718284e-08
315,1.0633731e-08
316,1.0453842e-08
317,1.0203991e-08
318,1.0112098e-08
319,1.0023034e-08
320,9.6271876e-09
321,9.4942748e-09
322,9.3822792e-09
323,9.2413147e-09
324,8.9042261e-09
325,8.7911655e-09
326,8.7735298e-09
327,8.5042338e-09
328,8.3827091e-09
329,8.2001745e-09
330,8.0063179e-09
331,7.8068554e-09
332,7.4476803e-09
333,7.4378469e-09
334,7.1111175e-09
335,7.0229096e-09
336,6.9068823e-09
337,6.7836131e-09
338,6.6584766e-09
339,6.5348224e-09
340,6.3803917e-09
341,6.3142271e-09
342,6.1054898e-09
343,6.0289118e-09
344,6.0016424e-09
345,5.910224e-09
346,5.842216e-09
347,5.7071559e-09
348,5.6033549e-09
349,5.5538019e-09
350,5.4292403e-09
351,5.2006786e-09
352,5.1101959e-09
353,5.0936746e-09
354,4.8673171e-09
355,4.8262559e-09
356,4.7062531e-09
357,4.6857535e-09
358,4.5068077e-09
359,4.4092035e-09
360,4.3770658e-09
361,4.3121292e-09
362,4.252232e-09
363,4.1401684e-09
364,3.983121e-09
365,3.9755342e-09
366,3.9057604e-09
367,3.7846015e-09
368,3.6962553e-09
369,3.6630121e-09
370,3.6003364e-09
371,3.4738775e-09
372,3.4423731e-09
373,3.4283881e-09
374,3.3586886e-09
375,3.2873933e-09
376,3.2450367e-09
377,3.2268889e-09
378,3.1749542e-09
379,3.1128655e-09
380,3.0405839e-09
381,3.0171515e-09
382,2.9517079e-09
383,2.9381439e-09
384,2.8453657e-09
385,2.7489317e-09
386,2.732982e-09
387,2.6735566e-09
388,2.6006319e-09
389,2.5527573e-09
390,2.5036849e-09
391,2.4492265e-09
392,2.4010047e-09
393,2.3785348e-09
394,2.3261253e-09
395,2.2918692e-09
396,2.2724717e-09
397,2.2163837e-09
398,2.1819468e-09
399,2.1234054e-09
400,2.1052841e-09
401,2.0718683e-09
402,2.0210115e-09
403,1.9746844e-09
404,1.9493865e-09
405,1.9308505e-09
406,1.8984392e-09
407,1.8941668e-09
408,1.8575499e-09
409,1.7952804e-09
