step,cos_sr,cos_plain,kappa_S,eff_rank_S,num_rank_S
62,0.69999877,0.061041493,9.7470408e+11,1.4910909,307
157,0.59254988,0.051672985,9.9590819e+11,1.2484675,307
396,0.62428167,0.093338769,9.8308452e+11,1.4654033,478
1000,0.73390585,0.060680927,9.9819669e+11,1.6482634,714
1600,0.59130054,0.038356208,9.8680975e+11,1.8822603,910
