step,cos_sr,cos_plain,kappa_S,eff_rank_S,num_rank_S
31,1,0.99999357,8.7732821e+11,1.0001498,52
78,1,0.99999991,9.7641217e+11,1.0000053,38
198,0.99999991,0,8.7029843e+11,1.0058303,48
500,1,nan,9.4641785e+11,1.00637,31
820,1,nan,8.5033734e+11,1.001601,26
