r,J_learned,J_learned_std,count
0.5751488,163.84733,2.8071554,9728
0.93317477,164.00926,2.8494572,9728
1.1407959,164.04258,2.8128692,9728
1.3061931,164.08619,2.8157982,9728
1.4511998,164.05606,2.8198009,9728
1.5798014,164.12076,2.8013425,9728
1.6975528,164.10675,2.7972334,9728
1.8107731,164.14012,2.8427818,9728
1.9201642,164.17033,2.7880278,9728
2.0260115,164.17576,2.8643264,9728
2.1288795,164.15008,2.8029293,9728
2.2303639,164.14286,2.8510568,9728
2.3299247,164.19703,2.7972481,9728
2.4288267,164.24802,2.8096724,9728
2.5278817,164.20883,2.8241481,9728
2.6242317,164.25387,2.8018254,9728
2.7208388,164.24462,2.8405149,9728
2.8168241,164.2055,2.8429038,9728
2.9143194,164.23866,2.8235757,9728
3.0123978,164.20912,2.8432798,9728
3.1114664,164.23885,2.8057427,9728
3.2116405,164.25033,2.8147615,9728
3.3127027,164.29688,2.8387754,9728
3.4159154,164.31027,2.8088007,9728
3.5219768,164.33384,2.7825976,9728
3.6296045,164.37834,2.7709961,9728
3.7391008,164.3832,2.8260812,9728
3.8528424,164.39377,2.8011452,9728
3.9694653,164.42103,2.8159938,9728
4.0920458,164.40813,2.7554601,9728
4.2211014,164.47556,2.8717001,9728
4.3548368,164.54642,2.7893872,9728
4.4975688,164.52957,2.8443428,9728
4.6523919,164.52949,2.8025141,9728
4.8215881,164.58007,2.8106257,9728
5.0073494,164.7026,2.8136421,9728
5.2244275,164.7703,2.7525566,9728
5.4795476,164.94828,2.7106094,9728
5.8138999,165.18341,2.7495456,9728
6.4801302,165.89486,2.6750267,9728
