step,E_raw,E_clip,stderr,var
75,0.013786391,0.013788829,6.6477332e-06,7.2714716e-08
159,0.013835006,0.013790799,9.9454123e-06,1.0744554e-07
335,0.013869557,0.013818078,1.533387e-05,2.3997788e-07
709,0.013957311,0.013879686,2.0201148e-05,4.9111281e-07
1500,0.013872511,0.013855201,2.1973906e-05,5.5568134e-07
