step,cos_sr,cos_plain,kappa_S,eff_rank_S,num_rank_S
187,1,0.16952142,46528.789,6.8227763,511
472,1,0.18585632,64049.723,4.7584257,511
1189,1,0.11133236,63525.616,4.6976567,511
3000,1,0.11417136,61770.75,4.6833944,511
4000,1,0.066921052,215338.8,5.2562916,1023
