step,cos_sr,cos_plain,kappa_S,eff_rank_S,num_rank_S
43,0.96974797,0.039669502,9.2324218e+10,1.3441439,1023
109,0.95310559,0.082640883,1.3983281e+11,1.3332837,1023
276,0.9557553,0.05305317,1.2238087e+11,1.3369796,1023
700,1,0.052413066,1.1298586e+09,1.3498403,1023
900,0.99986835,0.034810251,1.1244691e+10,1.4351739,2047
