r,J_learned,J_learned_std,count
15.322173,91.270365,2.9995847,3072
19.407952,91.959796,3.0947553,3072
21.498876,92.422373,3.0934375,3072
23.113159,92.611976,3.0406224,3072
24.473878,92.70286,3.0620216,3072
25.655868,92.766143,3.0866727,3072
26.776626,92.942879,3.0705888,3072
27.794376,93.118132,2.9999094,3072
28.770163,93.112195,3.1217962,3072
29.739514,93.198107,3.1267682,3072
30.666583,93.211999,3.18311,3072
31.568796,93.403743,3.1594354,3072
32.480779,93.375853,3.2139971,3072
33.374255,93.344782,3.1641552,3072
34.285791,93.466887,3.1194469,3072
35.202183,93.42209,3.2041784,3072
36.166096,93.34421,3.1655472,3072
37.131317,93.36406,3.2167698,3072
38.14475,93.399106,3.2164768,3072
39.181588,93.397005,3.2222599,3072
40.246455,93.375027,3.2845542,3072
41.339769,93.35519,3.2084265,3072
42.441798,93.340519,3.2046517,3072
43.589912,93.294393,3.2354062,3072
44.752059,93.241027,3.1455409,3072
45.941994,93.332077,3.1382696,3072
47.160098,93.260712,3.0980334,3072
48.403633,93.311992,3.0486973,3072
49.640354,93.243799,3.0216681,3072
50.91417,93.366458,3.0646552,3072
52.215407,93.496465,2.9660805,3072
53.551365,93.556235,2.9666034,3072
54.915535,93.709209,2.9159143,3072
56.353724,93.885042,2.85378,3072
57.923701,94.119168,2.8089959,3072
59.621787,94.376075,2.7979517,3072
61.519135,94.498872,2.7476929,3072
63.73488,94.913471,2.8053415,3072
66.743873,95.361368,2.7131831,3072
72.91643,96.385878,2.6999255,3072
