step,cos_sr,cos_plain,kappa_S,eff_rank_S,num_rank_S
25,0.99829705,0.8760071,8.8159147e+11,1.002444,1019
63,1,0.20692287,2.7310075e+09,2.4614456,1023
159,1,0.10249988,6.5696352e+09,2.5296483,1023
400,1,0.10289271,9.5337864e+08,2.7228115,1023
720,0.99963493,0.10038707,1.3134744e+10,3.531971,2047
