ansatz,N,omega,effective_rank,pca_eff_rank,head_corr_pc1,pc1_phi_power,pc1_psi_power,pc1_extras_power,branch_abl_phi,branch_abl_psi,branch_abl_extras,cusp_mean_out,cusp_mean_cusp,cusp_mean_base,pca_expvar_1,pca_expvar_2,pca_expvar_3,pca_expvar_4,pca_expvar_5,pca_expvar_6,pca_expvar_7,pca_expvar_8
bf,6,0.01,1.2288358272075262,1.2288358272075262,0.988745086850545,0.06164858926541213,0.46220593262056453,0.4761454781140246,16.39090424548727,117.78622977234826,8.189875183608756,119.8280917848852,1.155170009364942,118.67292177552028,0.9632831859566444,0.01750170955778277,0.010553191776466365,0.005148336785194484,0.0014562444205126436,0.0012761150916036099,0.0006405280859680782,9.26180400581989e-05
bf,6,0.1,1.7011262556602529,1.7011262556602529,-0.9364370811261207,0.7180103612384561,0.19331364773119147,0.08867599103035351,37.550397549641076,14.886933706095036,9.37002475012018,44.56148378844646,2.0084545530566325,42.55302923538983,0.8834802817148355,0.04830074044582325,0.02785087051842683,0.02151729192541679,0.012479083577670887,0.004278207677679516,0.0010319100939502495,0.0007776297385079043
bf,6,0.5,3.0488717381878736,3.0488717381878736,-0.9641901165238553,0.1574288916407314,0.6202793882602087,0.22229172009906037,1.5073977931069784,12.303062057731719,5.667842135000379,22.04624561948975,2.498757078136821,19.547488541352926,0.691734098610192,0.11968030982704796,0.07172474934693003,0.04546253123263286,0.032983373334158135,0.0196594186182813,0.014782314665164765,0.0033989414459247
bf,6,1.0,1.3834742119765033,1.3834742119765033,-0.939416278285043,0.3713005385005978,0.3417344908871087,0.2869649706122935,0.39749935594992175,3.9887282212071415,3.80101587211631,10.09610347015154,2.67009975036435,7.426003719787191,0.9364679425794994,0.032793285484886095,0.01586922636489934,0.005933957570296966,0.0035843387957356595,0.0028666124432933805,0.0011193410086427784,0.0007632600565050515
ctnn,12,0.001,1.659563313654738,1.659563313654738,0.9609163580085865,0.5397617783264328,0.13288710444296978,0.32735111723059906,102.26027032450652,36.49699244846107,41.46797917096128,445.59550631264364,3.978029700238876,441.61747661240474,0.851753677191972,0.12546778444691925,0.014923721911123383,0.0035648716047876877,0.0028690131099728656,0.001295818758589822,0.00010316291680375677,1.7736135531882464e-05
ctnn,12,0.01,1.5397827416762104,1.5397827416762104,0.9747131066271834,0.4271213862787758,0.090395674800076,0.48248293892114963,57.346640881283236,98.87032675776803,16.176853802494897,349.24777476462214,3.4369842109458224,345.8107905536763,0.8693292091660042,0.12167852281146835,0.003888029620585837,0.0030114343104180215,0.0015813677665912232,0.00033478222818144053,0.00012127405052448208,4.53578897764701e-05
ctnn,12,0.1,3.0836516148072026,3.0836516148072026,0.9862479975840535,0.11548261353746114,0.6284906734203227,0.2560267130422173,1.6530573928944383,187.02138794864078,12.542706306496104,191.9529991943602,6.491377975256542,185.46162121910365,0.6877246242712813,0.12382536762511806,0.05036618205089341,0.0487997101518717,0.04404368869716768,0.028794263322689407,0.01541401835491439,0.0005583414248464303
ctnn,12,0.5,2.323612924451858,2.323612924451858,0.9932411386416837,0.12145960978325485,0.693019008128681,0.1855213820880672,2.1828011373084943,91.22772005329094,5.967896131368294,94.75089992034226,8.504960780132585,86.24593914020969,0.7330565038550844,0.17710288895927231,0.057806941957530465,0.01745277997837283,0.010331346277950444,0.0033123715242639553,0.0005864476170543522,0.00029170323665381637
ctnn,12,1.0,1.761658421060411,1.761658421060411,0.9921472136058275,0.0815387873673991,0.7315910781033004,0.18687013452930362,1.1378904070119724,35.23471114927888,1.1220211730711427,53.95771902991412,9.285468964931699,44.672250064982414,0.8786129140153096,0.042169139274836356,0.033592870431950035,0.020286644989705716,0.012185803009951474,0.0067397973303904525,0.00330285998743733,0.002432939337278715
ctnn,20,0.001,2.5942106325662286,2.5942106325662286,-0.9875308450767485,0.17779205619488128,0.7446018029784611,0.07760614082665986,19.482691423729598,583.6483676876285,33.90570729452354,612.9714293696367,28.79496484128381,584.1764645283529,0.6988940895115773,0.1553355583269621,0.10038949775720062,0.028659271249251682,0.011410464327631575,0.004753334569756447,0.00032192096322963414,0.00022688627777092734
ctnn,20,0.01,1.0898332065060863,1.0898332065060863,0.7889415925298231,0.04383975633530181,0.9440334043622436,0.012126839302457046,99.96365995137458,726.3918671630745,3.831903658365343,741.1709063458737,22.371830991142396,718.7990753547313,0.986591416433936,0.007925293608038344,0.003220055818860803,0.0015053731295175017,0.00041616291332854266,0.00030637753341703107,2.8372892316456e-05,3.705566742347078e-06
