step,E_raw,E_clip,stderr,var
62,11.781201,11.777276,0.0063313935,0.013742938
117,11.794739,11.794678,0.0057269658,0.018146279
222,11.778099,11.779799,0.0066009014,0.017232808
419,11.782593,11.783308,0.0044503286,0.012406722
793,11.78362,11.783206,0.0048189246,0.0096141204
1500,11.788465,11.78658,0.0034457369,0.008621048
3000,11.784733,11.783417,0.0011153808,0.0046208988
